,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
636,6hl5,Ki,1200000.0,2.92,-3.98,0.0
637,6hl6,Ki,1200000.0,2.92,-3.98,0.0
638,6ruj,Ki,1200000.0,2.92,-3.98,0.0
640,6xp3,Ki,1193000.0,2.92,-3.99,0.0
664,4owm,Ki,1090000.0,2.96,-4.04,0.0
677,3ump,Ki,1026000.0,2.99,-4.08,0.0
679,4bps,Ki,1020000.0,2.99,-4.08,0.0
709,4llk,Ki,990000.0,3.00,-4.1,0.0
712,4r3w,Ki,1000000.0,3.00,-4.09,0.0
741,4q81,Ki,950000.0,3.02,-4.12,0.0
746,6x23,Ki,960000.0,3.02,-4.11,0.0
753,4lm2,Ki,940000.0,3.03,-4.13,0.0
759,3t08,Ki,910000.0,3.04,-4.15,0.0
763,4lm4,Ki,910000.0,3.04,-4.15,0.0
778,5abe,Ki,890000.0,3.05,-4.16,0.0
821,3u0x,Ki,800000.0,3.10,-4.22,0.0
822,3u0y,Ki,800000.0,3.10,-4.22,0.0
824,4kz6,Ki,800000.0,3.10,-4.22,0.0
827,4y64,Ki,790000.0,3.10,-4.23,0.0
829,5cr7,Ki,790000.0,3.10,-4.23,0.0
843,2lwi,Ki,773000.0,3.11,-4.24,0.0
856,4bt3,Ki,760000.0,3.12,-4.25,0.0
865,6d1k,Ki,741300.0,3.13,-4.27,0.0
870,2ya7,Ki,720000.0,3.14,-4.28,0.0
910,4hnc,Ki,670000.0,3.17,-4.33,0.0
912,4x3i,Ki,671000.0,3.17,-4.33,0.0
917,6jvl,Ki,675000.0,3.17,-4.32,0.0
935,3sgu,Ki,645000.0,3.19,-4.35,0.0
936,3sw6,Ki,645000.0,3.19,-4.35,0.0
938,4mlx,Ki,650000.0,3.19,-4.35,0.0
983,5ou2,Ki,609000.0,3.22,-4.38,0.0
985,6xp2,Ki,598000.0,3.22,-4.39,0.0
990,4lm1,Ki,590000.0,3.23,-4.4,0.0
995,3qfz,Ki,570000.0,3.24,-4.42,0.0
999,4qlk,Ki,570000.0,3.24,-4.42,0.0
1008,4lm0,Ki,560000.0,3.25,-4.43,0.0
1015,4wkt,Ki,550000.0,3.26,-4.44,0.0
1029,3tfu,Ki,520000.0,3.28,-4.48,0.0
1041,6ibk,Ki,509000.0,3.29,-4.49,0.0
1064,4jss,Ki,500000.0,3.30,-4.5,0.0
1065,4mrw,Ki,500000.0,3.30,-4.5,0.0
1066,4msa,Ki,500000.0,3.30,-4.5,0.0
1081,3soi,Ki,490000.0,3.31,-4.51,0.0
1106,5tg4,Ki,475000.0,3.32,-4.53,0.0
1108,6efj,Ki,477000.0,3.32,-4.53,0.0
1109,6mey,Ki,479000.0,3.32,-4.53,0.0
1129,2xoi,Ki,460000.0,3.34,-4.55,0.0
1133,4bt4,Ki,460000.0,3.34,-4.55,0.0
1141,3pwk,Ki,450000.0,3.35,-4.56,0.0
1144,4joh,Ki,450000.0,3.35,-4.56,0.0
1145,4lkq,Ki,450000.0,3.35,-4.56,0.0
1149,5wxp,Ki,443000.0,3.35,-4.57,0.0
1166,6xp1,Ki,438000.0,3.36,-4.58,0.0
1180,6mnv,Ki,428000.0,3.37,-4.59,0.0
1185,4qll,Ki,420000.0,3.38,-4.6,0.0
1188,6ylk,Ki,416000.0,3.38,-4.61,0.0
1193,4lhm,Ki,410000.0,3.39,-4.62,0.0
1194,4ms0,Ki,410000.0,3.39,-4.62,0.0
1224,3p8g,Ki,400000.0,3.40,-4.63,0.0
1236,6m7i,Ki,386000.0,3.41,-4.65,0.0
1246,4c71,Ki,384000.0,3.42,-4.66,0.0
1248,4llj,Ki,380000.0,3.42,-4.66,0.0
1249,4mi9,Ki,376870.0,3.42,-4.67,0.0
1250,4n8q,Ki,380000.0,3.42,-4.66,0.0
1257,2xog,Ki,370000.0,3.43,-4.68,0.0
1266,6t49,Ki,370000.0,3.43,-4.68,0.0
1272,4umc,Ki,360000.0,3.44,-4.7,0.0
1274,6exs,Ki,362000.0,3.44,-4.69,0.0
1283,4c6z,Ki,357000.0,3.45,-4.7,0.0
1293,3muz,Ki,350000.0,3.46,-4.71,0.0
1298,4k5p,Ki,345000.0,3.46,-4.72,0.0
1303,6hgr,Ki,350000.0,3.46,-4.71,0.0
1314,4h42,Ki,341000.0,3.47,-4.73,0.0
1318,6t6w,Ki,340000.0,3.47,-4.73,0.0
1332,3nyd,Ki,330000.0,3.48,-4.75,0.0
1334,4nuw,Ki,330000.0,3.48,-4.75,0.0
1358,6d9x,Ki,323000.0,3.49,-4.76,0.0
1360,6sxt,Ki,320000.0,3.49,-4.76,0.0
1371,4lpf,Ki,310000.0,3.51,-4.78,0.0
1376,5m4q,Ki,310000.0,3.51,-4.78,0.0
1377,5mby,Ki,310000.0,3.51,-4.78,0.0
1395,4c70,Ki,305000.0,3.52,-4.79,0.0
1396,4eky,Ki,303000.0,3.52,-4.8,0.0
1399,4mrz,Ki,300000.0,3.52,-4.8,0.0
1430,6lgc,Ki,290000.0,3.54,-4.82,0.0
1447,3pjg,Ki,283000.0,3.55,-4.84,0.0
1448,3qvu,Ki,283000.0,3.55,-4.84,0.0
1451,4mjr,Ki,283000.0,3.55,-4.84,0.0
1452,4n98,Ki,280000.0,3.55,-4.84,0.0
1454,4wl4,Ki,285000.0,3.55,-4.83,0.0
1466,2lsp,Ki,274000.0,3.56,-4.86,0.0
1468,4joe,Ki,275000.0,3.56,-4.85,0.0
1481,4q8x,Ki,270000.0,3.57,-4.87,0.0
1488,6smn,Ki,270000.0,3.57,-4.87,0.0
1493,4y63,Ki,261000.0,3.58,-4.89,0.0
1506,4cd6,Ki,260000.0,3.59,-4.89,0.0
1509,4q7v,Ki,260000.0,3.59,-4.89,0.0
1511,6dpz,Ki,259000.0,3.59,-4.89,0.0
1545,3t2p,Ki,250000.0,3.60,-4.91,0.0
1575,5c91,Ki,245800.0,3.61,-4.92,0.0
1578,5thi,Ki,245000.0,3.61,-4.92,0.0
1587,3st6,Ki,240000.0,3.62,-4.94,0.0
1588,3th2,Ki,240000.0,3.62,-4.94,0.0
1592,4ibl,Ki,240000.0,3.62,-4.94,0.0
1600,6mll,Ki,239000.0,3.62,-4.94,0.0
1605,4mm7,Ki,235500.0,3.63,-4.95,0.0
1634,5yum,Ki,223000.0,3.65,-4.98,0.0
1635,6gg5,Ki,222000.0,3.65,-4.98,0.0
1650,3t2q,Ki,220000.0,3.66,-4.99,0.0
1651,3tsd,Ki,218000.0,3.66,-4.99,0.0
1658,5nzn,Ki,220000,3.66,-4.99,0.0
1671,4n99,Ki,216000.0,3.67,-5.0,0.0
1678,6mlh,Ki,213000.0,3.67,-5.01,0.0
1686,3uwl,Ki,208000.0,3.68,-5.02,0.0
1689,4isu,Ki,210000.0,3.68,-5.01,0.0
1690,4msh,Ki,210000.0,3.68,-5.01,0.0
1694,5wxo,Ki,207000.0,3.68,-5.02,0.0
1696,6dsr,Ki,210000.0,3.68,-5.01,0.0
1697,6dss,Ki,210000.0,3.68,-5.01,0.0
1705,4ovg,Ki,204000.0,3.69,-5.03,0.0
1712,6gg4,Ki,205000.0,3.69,-5.03,0.0
1736,3n7a,Ki,200000.0,3.70,-5.04,1e-05
1738,4ayt,Ki,200000.0,3.70,-5.04,1e-05
1739,4ayx,Ki,200000.0,3.70,-5.04,1e-05
1741,4kza,Ki,200000.0,3.70,-5.04,1e-05
1743,5f2e,Ki,200000.0,3.70,-5.04,1e-05
1745,5j41,Ki,199000.0,3.70,-5.05,1e-05
1766,4k5m,Ki,193000.0,3.71,-5.06,1e-05
1767,4mjq,Ki,193000.0,3.71,-5.06,1e-05
1769,6mnp,Ki,195000.0,3.71,-5.06,1e-05
1780,4jog,Ki,190000.0,3.72,-5.07,1e-05
1784,4ufm,Ki,190000.0,3.72,-5.07,1e-05
1787,6d1h,Ki,190200.0,3.72,-5.07,1e-05
1799,6g46,Ki,185000.0,3.73,-5.09,1e-05
1820,6mlw,Ki,184000.0,3.74,-5.09,1e-05
1821,6rry,Ki,180000.0,3.74,-5.11,1e-05
1827,4fl7,Ki,179000.0,3.75,-5.11,1e-05
1831,6smr,Ki,179000.0,3.75,-5.11,1e-05
1834,4c6x,Ki,175400.0,3.76,-5.12,1e-05
1873,6euc,Ki,168000.0,3.77,-5.15,1e-05
1874,6ewk,Ki,168000.0,3.77,-5.15,1e-05
1876,6hgs,Ki,170000.0,3.77,-5.14,1e-05
1903,3q2m,Ki,159000.0,3.80,-5.18,1e-05
1904,3t09,Ki,160000.0,3.80,-5.18,1e-05
1919,5uf0,Ki,160000.0,3.80,-5.18,1e-05
1930,3ai8,Ki,154400.0,3.81,-5.2,1e-05
1947,4keq,Ki,150000.0,3.82,-5.21,1e-05
1965,4ozo,Ki,147000.0,3.83,-5.23,1e-05
1999,3mv0,Ki,140000.0,3.85,-5.25,1e-05
2000,3wq5,Ki,140000.0,3.85,-5.25,1e-05
2001,4ivk,Ki,140000.0,3.85,-5.25,1e-05
2002,4kiu,Ki,140000.0,3.85,-5.25,1e-05
2004,5dhp,Ki,140000.0,3.85,-5.25,1e-05
2007,6czd,Ki,140000.0,3.85,-5.25,1e-05
2010,6ovz,Ki,140000.0,3.85,-5.25,1e-05
2015,3spf,Ki,138000.0,3.86,-5.26,1e-05
2021,5oh9,Ki,137000.0,3.86,-5.27,1e-05
2029,2y55,Ki,134000.0,3.87,-5.28,1e-05
2035,3wjw,Ki,134000.0,3.87,-5.28,1e-05
2040,5oh3,Ki,136000.0,3.87,-5.27,1e-05
2044,6yk6,Ki,135000.0,3.87,-5.28,1e-05
2047,3si4,Ki,132200.0,3.88,-5.29,1e-05
2048,4mjp,Ki,131000.0,3.88,-5.29,1e-05
2066,3umo,Ki,129000.0,3.89,-5.3,1e-05
2072,4ufk,Ki,130000.0,3.89,-5.3,1e-05
2074,5iu6,Ki,130000.0,3.89,-5.3,1e-05
2090,2xpc,Ki,125000.0,3.90,-5.32,1e-05
2092,3zj8,Ki,127000.0,3.90,-5.31,1e-05
2093,3zvw,Ki,125000.0,3.90,-5.32,1e-05
2094,4k5n,Ki,127000.0,3.90,-5.31,1e-05
2099,4qgi,Ki,125000.0,3.90,-5.32,1e-05
2104,6c85,Ki,126000.0,3.90,-5.32,1e-05
2115,6d1b,Ki,123700.0,3.91,-5.33,1e-05
2122,2l8r,Ki,119300.0,3.92,-5.35,1e-05
2128,3twp,Ki,119000.0,3.92,-5.35,1e-05
2132,4yw8,Ki,121000.0,3.92,-5.34,1e-05
2136,6g9x,Ki,120000.0,3.92,-5.35,1e-05
2137,6hzy,Ki,121000.0,3.92,-5.34,1e-05
2169,5f5b,Ki,113000.0,3.95,-5.38,1e-05
2174,6cbg,Ki,113000.0,3.95,-5.38,1e-05
2200,4gqr,Ki,110000.0,3.96,-5.4,1e-05
2201,4joj,Ki,110000.0,3.96,-5.4,1e-05
2219,4aa2,Ki,107000.0,3.97,-5.41,1e-05
2231,4k5o,Ki,104000.0,3.98,-5.43,1e-05
2255,6yl1,Ki,102000.0,3.99,-5.44,1e-05
2294,3vd9,Ki,100000.0,4.00,-5.45,1e-05
2296,4ayw,Ki,100000.0,4.00,-5.45,1e-05
2297,4hnd,Ki,100100.0,4.00,-5.45,1e-05
2298,4hne,Ki,100100.0,4.00,-5.45,1e-05
2301,4p6c,Ki,100000.0,4.00,-5.45,1e-05
2303,4umb,Ki,99000.0,4.00,-5.46,1e-05
2317,5wcm,Ki,100000.0,4.00,-5.45,1e-05
2321,6xp0,Ki,99000.0,4.00,-5.46,1e-05
2331,3mw7,Ki,98000.0,4.01,-5.47,1e-05
2338,5tg5,Ki,97300.0,4.01,-5.47,1e-05
2353,4cv8,Ki,94700.0,4.02,-5.49,1e-05
2357,5thn,Ki,96000.0,4.02,-5.48,1e-05
2359,5vsj,Ki,95000.0,4.02,-5.48,1e-05
2375,4msn,Ki,94000.0,4.03,-5.49,1e-05
2381,5nzf,Ki,94000,4.03,-5.49,1e-05
2397,4ps0,Ki,92000,4.04,-5.5,1e-05
2434,5knp,Ki,88000.0,4.06,-5.53,1e-05
2440,6xcc,Ki,88000.0,4.06,-5.53,1e-05
2456,4jok,Ki,85300.0,4.07,-5.55,1e-05
2461,6dai,Ki,85200.0,4.07,-5.55,1e-05
2483,6jwz,Ki,84000.0,4.08,-5.56,1e-05
2485,6tbx,Ki,83000.0,4.08,-5.56,1e-05
2495,4b9z,Ki,81400.0,4.09,-5.58,1e-05
2504,6d1i,Ki,81000.0,4.09,-5.58,1e-05
2527,4cr9,Ki,80000.0,4.10,-5.59,1e-05
2542,6dpy,Ki,80000.0,4.10,-5.59,1e-05
2565,5clu,Ki,78000.0,4.11,-5.6,1e-05
2569,5kam,Ki,77300.0,4.11,-5.61,1e-05
2587,4aa1,Ki,76000.0,4.12,-5.62,1e-05
2589,4de2,Ki,76000.0,4.12,-5.62,1e-05
2590,4kxb,Ki,75000.0,4.12,-5.62,1e-05
2591,4mi3,Ki,75290.0,4.12,-5.62,1e-05
2603,3ozt,Ki,74900.0,4.13,-5.62,1e-05
2604,3qto,Ki,74800.0,4.13,-5.63,1e-05
2606,4ovf,Ki,74000.0,4.13,-5.63,1e-05
2607,4yc0,Ki,74000.0,4.13,-5.63,1e-05
2613,3sna,Ki,72730.0,4.14,-5.64,1e-05
2615,3tvx,Ki,72000.0,4.14,-5.65,1e-05
2636,3axk,Ki,70000.0,4.15,-5.66,1e-05
2643,3sur,Ki,70000.0,4.15,-5.66,1e-05
2644,3sus,Ki,71000.0,4.15,-5.66,1e-05
2647,4cr5,Ki,70000.0,4.15,-5.66,1e-05
2650,4kz4,Ki,70000.0,4.15,-5.66,1e-05
2666,3si3,Ki,69300.0,4.16,-5.67,1e-05
2687,4jof,Ki,68000.0,4.17,-5.68,1e-05
2688,4nzb,Ki,67000.0,4.17,-5.69,1e-05
2689,4oma,Ki,68000.0,4.17,-5.68,1e-05
2696,5wa1,Ki,67000.0,4.17,-5.69,1e-05
2705,3q2j,Ki,66100.0,4.18,-5.7,2e-05
2706,5m1z,Ki,66000.0,4.18,-5.7,2e-05
2720,6xcb,Ki,66000.0,4.18,-5.7,2e-05
2737,3sv2,Ki,64000.0,4.19,-5.72,2e-05
2739,4n9a,Ki,64000.0,4.19,-5.72,2e-05
2741,4q83,Ki,64000.0,4.19,-5.72,2e-05
2758,3qx5,Ki,63500.0,4.20,-5.72,2e-05
2765,5fcz,Ki,63000.0,4.20,-5.73,2e-05
2769,5ofu,Ki,63800.0,4.20,-5.72,2e-05
2781,4bqs,Ki,62000.0,4.21,-5.74,2e-05
2783,4tw6,Ki,61000.0,4.21,-5.75,2e-05
2784,4u6w,Ki,61300.0,4.21,-5.74,2e-05
2790,5ti0,Ki,61000.0,4.21,-5.75,2e-05
2792,6gg3,Ki,62000.0,4.21,-5.74,2e-05
2814,4oak,Ki,59700.0,4.22,-5.76,2e-05
2815,4own,Ki,60000.0,4.22,-5.76,2e-05
2820,5tig,Ki,60000.0,4.22,-5.76,2e-05
2841,5kap,Ki,58600.0,4.23,-5.77,2e-05
2862,5e13,Ki,57800.0,4.24,-5.78,2e-05
2866,5oh2,Ki,57000.0,4.24,-5.79,2e-05
2873,6rrx,Ki,58000.0,4.24,-5.78,2e-05
2883,4k75,Ki,56200.0,4.25,-5.79,2e-05
2887,5j4n,Ki,56000.0,4.25,-5.8,2e-05
2889,5om9,Ki,56000.0,4.25,-5.8,2e-05
2892,6d1j,Ki,56200.0,4.25,-5.79,2e-05
2894,6mdu,Ki,56000.0,4.25,-5.8,2e-05
2903,3qwc,Ki,55400.0,4.26,-5.8,2e-05
2905,3zmv,Ki,55000.0,4.26,-5.81,2e-05
2907,4u69,Ki,54800.0,4.26,-5.81,2e-05
2931,6hh5,Ki,54200.0,4.27,-5.82,2e-05
2950,4nq6,Ki,53000.0,4.28,-5.83,2e-05
2951,4ufj,Ki,52000.0,4.28,-5.84,2e-05
2952,4wcf,Ki,53000.0,4.28,-5.83,2e-05
2963,6mlf,Ki,53000.0,4.28,-5.83,2e-05
2975,6jz6,Ki,51760,4.29,-5.84,2e-05
2977,6qwi,Ki,51000.0,4.29,-5.85,2e-05
3002,3t0b,Ki,50000.0,4.30,-5.86,2e-05
3004,3zmu,Ki,49600.0,4.30,-5.87,2e-05
3006,4eoh,Ki,50000.0,4.30,-5.86,2e-05
3008,4iu1,Ki,50000.0,4.30,-5.86,2e-05
3011,4kij,Ki,50000.0,4.30,-5.86,2e-05
3029,5mfr,Ki,50000,4.30,-5.86,2e-05
3038,6ljw,Ki,50690.3,4.30,-5.86,2e-05
3039,6ljx,Ki,50690.3,4.30,-5.86,2e-05
3042,6rga,Ki,50000.0,4.30,-5.86,2e-05
3055,4mi6,Ki,48680.0,4.31,-5.88,2e-05
3081,4q7p,Ki,48000.0,4.32,-5.89,2e-05
3089,6rkq,Ki,48000.0,4.32,-5.89,2e-05
3135,4owv,Ki,45000.0,4.35,-5.93,2e-05
3140,5vt4,Ki,45000.0,4.35,-5.93,2e-05
3142,6d1a,Ki,44300.0,4.35,-5.94,2e-05
3144,6jvj,Ki,45000.0,4.35,-5.93,2e-05
3145,6r1a,Ki,45000.0,4.35,-5.93,2e-05
3168,6r4g,Ki,43300.0,4.36,-5.95,2e-05
3169,6svp,Ki,43300.0,4.36,-5.95,2e-05
3178,4dt2,Ki,43000.0,4.37,-5.95,2e-05
3183,5oh7,Ki,43000.0,4.37,-5.95,2e-05
3187,6v7o,Ki,43000.0,4.37,-5.95,2e-05
3192,2y4a,Ki,42000.0,4.38,-5.97,2e-05
3196,3snb,Ki,41240.0,4.38,-5.98,2e-05
3197,3u9q,Ki,41700.0,4.38,-5.97,2e-05
3215,3snc,Ki,40980.0,4.39,-5.98,2e-05
3216,3tll,Ki,40830.0,4.39,-5.98,2e-05
3231,6jz8,Ki,40780.0,4.39,-5.98,2e-05
3233,6tgi,Ki,41000.0,4.39,-5.98,2e-05
3265,5uv2,Ki,39500.0,4.40,-6.0,3e-05
3282,3uxd,Ki,39300.0,4.41,-6.01,3e-05
3285,4exs,Ki,39000.0,4.41,-6.01,3e-05
3287,4ou3,Ki,38700.0,4.41,-6.02,3e-05
3295,5oh1,Ki,39000.0,4.41,-6.01,3e-05
3297,6rs0,Ki,39000.0,4.41,-6.01,3e-05
3309,3qvv,Ki,38000.0,4.42,-6.03,3e-05
3312,4ek9,Ki,38000,4.42,-6.03,3e-05
3314,4q7s,Ki,38000.0,4.42,-6.03,3e-05
3320,5xp7,Ki,38000.0,4.42,-6.03,3e-05
3323,6jax,Ki,38430.0,4.42,-6.02,3e-05
3345,4dsy,Ki,37000.0,4.43,-6.04,3e-05
3351,4qf9,Ki,37100.0,4.43,-6.04,3e-05
3353,4ykj,Ki,37000.0,4.43,-6.04,3e-05
3354,4zw5,Ki,37000.0,4.43,-6.04,3e-05
3359,5knt,Ki,37000.0,4.43,-6.04,3e-05
3375,3u81,Ki,36000.0,4.44,-6.06,3e-05
3392,6ppy,Ki,36000.0,4.44,-6.06,3e-05
3426,4gki,Ki,34400.0,4.46,-6.09,3e-05
3427,4i8n,Ki,35000.0,4.46,-6.08,3e-05
3431,5dpx,Ki,35000.0,4.46,-6.08,3e-05
3436,6lx4,Ki,35000.0,4.46,-6.08,3e-05
3439,7bq0,Ki,35000.0,4.46,-6.08,3e-05
3447,4cix,Ki,34000.0,4.47,-6.09,3e-05
3448,4cu8,Ki,33900.0,4.47,-6.09,3e-05
3451,4owo,Ki,34000.0,4.47,-6.09,3e-05
3458,6d1d,Ki,33800.0,4.47,-6.1,3e-05
3459,6d1g,Ki,34200.0,4.47,-6.09,3e-05
3460,6f05,Ki,34000.0,4.47,-6.09,3e-05
3475,3p17,Ki,33400.0,4.48,-6.1,3e-05
3478,3t01,Ki,33000.0,4.48,-6.11,3e-05
3480,3vd7,Ki,33000.0,4.48,-6.11,3e-05
3481,4bvb,Ki,33400.0,4.48,-6.1,3e-05
3482,4dhl,Ki,33000.0,4.48,-6.11,3e-05
3483,4eke,Ki,33400.0,4.48,-6.1,3e-05
3495,5wxf,Ki,33000.0,4.48,-6.11,3e-05
3497,6c5f,Ki,33000.0,4.48,-6.11,3e-05
3498,6d15,Ki,32900.0,4.48,-6.11,3e-05
3516,4ccd,Ki,32000.0,4.49,-6.13,3e-05
3517,4cwf,Ki,32400.0,4.49,-6.12,3e-05
3519,4el0,Ki,32400.0,4.49,-6.12,3e-05
3522,5t19,Ki,32000.0,4.49,-6.13,3e-05
3533,3sw8,Ki,31720.0,4.50,-6.13,3e-05
3545,2yog,Ki,31000.0,4.51,-6.15,3e-05
3552,4g90,Ki,30800.0,4.51,-6.15,3e-05
3554,4jxv,Ki,31000.0,4.51,-6.15,3e-05
3628,6f3f,Ki,30000.0,4.52,-6.17,3e-05
3641,5tg7,Ki,29800.0,4.53,-6.17,3e-05
3670,3zn1,Ki,29100.0,4.54,-6.18,3e-05
3687,6mi6,Ki,29000.0,4.54,-6.19,3e-05
3689,6p5o,Ki,28600.0,4.54,-6.19,3e-05
3709,3rr4,Ki,28050.0,4.55,-6.21,4e-05
3710,3suv,Ki,28000.0,4.55,-6.21,4e-05
3712,3zmt,Ki,28400.0,4.55,-6.2,4e-05
3719,5oh4,Ki,28000.0,4.55,-6.21,4e-05
3721,5tg6,Ki,28300.0,4.55,-6.2,4e-05
3723,6edr,Ki,28500.0,4.55,-6.2,4e-05
3726,6jio,Ki,28000.0,4.55,-6.21,4e-05
3748,3n8n,Ki,27000.0,4.57,-6.23,4e-05
3751,3sym,Ki,27100.0,4.57,-6.23,4e-05
3754,4ciy,Ki,27000.0,4.57,-6.23,4e-05
3757,4fp1,Ki,27000.0,4.57,-6.23,4e-05
3780,5j7q,Ki,26600.0,4.58,-6.24,4e-05
3808,3wq6,Ki,26000.0,4.59,-6.25,4e-05
3812,4g8y,Ki,25800.0,4.59,-6.26,4e-05
3825,6mxb,Ki,26000.0,4.59,-6.25,4e-05
3831,6zfm,Ki,26000.0,4.59,-6.25,4e-05
3855,2yof,Ki,25000.0,4.60,-6.27,4e-05
3863,3vhk,Ki,25000.0,4.60,-6.27,4e-05
3864,4bc5,Ki,25000.0,4.60,-6.27,4e-05
3865,4dfb,Ki,25000.0,4.60,-6.27,4e-05
3866,4dfu,Ki,25100.0,4.60,-6.27,4e-05
3868,4p58,Ki,25000.0,4.60,-6.27,4e-05
3877,5uep,Ki,25000.0,4.60,-6.27,4e-05
3882,6jww,Ki,25000.0,4.60,-6.27,4e-05
3888,6rg9,Ki,25000.0,4.60,-6.27,4e-05
3923,2xm2,Ki,24000.0,4.62,-6.3,4e-05
3937,4e35,Ki,24000.0,4.62,-6.3,4e-05
3939,4os7,Ki,24000.0,4.62,-6.3,4e-05
3963,4hzm,Ki,23200.0,4.63,-6.32,4e-05
3965,4os5,Ki,23700.0,4.63,-6.31,4e-05
3975,2yhd,Ki,23000.0,4.64,-6.32,4e-05
3984,5dhr,Ki,23000.0,4.64,-6.32,4e-05
3996,6fcl,Ki,23000.0,4.64,-6.32,4e-05
4005,3qtv,Ki,22500.0,4.65,-6.34,4e-05
4009,4q93,Ki,22300.0,4.65,-6.34,4e-05
