,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
97,4ahv,Kd,15000000.0,1.82,-2.49,0.0
101,1mwt,Kd,13300000.0,1.88,-2.56,0.0
103,2ay2,Kd,13100000.0,1.88,-2.57,0.0
106,4mrh,Kd,12600000.0,1.90,-2.59,0.0
109,3ehn,Kd,12000000.0,1.92,-2.62,0.0
110,4bh3,Kd,12000000.0,1.92,-2.62,0.0
112,5nn4,Kd,11570000.0,1.94,-2.64,0.0
113,4mrf,Kd,11200000.0,1.95,-2.66,0.0
114,6abk,Kd,11300000.0,1.95,-2.65,0.0
117,5oxn,Kd,10950000.0,1.96,-2.67,0.0
118,1wdq,Kd,10450000.0,1.98,-2.7,0.0
124,2bmv,Kd,10000000.0,2.00,-2.73,0.0
126,2r58,Kd,10000000.0,2.00,-2.73,0.0
127,3c2f,Kd,10100000.0,2.00,-2.72,0.0
131,4awj,Kd,10000000.0,2.00,-2.73,0.0
134,4qsu,Kd,10000000.0,2.00,-2.73,0.0
135,4qsv,Kd,10000000.0,2.00,-2.73,0.0
136,4u58,Kd,10000000.0,2.00,-2.73,0.0
137,4y4g,Kd,10000000.0,2.00,-2.73,0.0
138,6evq,Kd,10000000.0,2.00,-2.73,0.0
139,6ra1,Kd,10000000.0,2.00,-2.73,0.0
140,4ty8,Kd,9310000.0,2.03,-2.77,0.0
142,5nzq,Kd,9300000.0,2.03,-2.77,0.0
146,4ty9,Kd,8960000.0,2.05,-2.79,0.0
147,4x8t,Kd,8900000.0,2.05,-2.8,0.0
151,2zg3,Kd,8700000.0,2.06,-2.81,0.0
152,4u54,Kd,8700000.0,2.06,-2.81,0.0
153,3ao4,Kd,8500000.0,2.07,-2.82,0.0
154,4b0c,Kd,8500000.0,2.07,-2.82,0.0
158,2zg1,Kd,8000000.0,2.10,-2.86,0.0
160,4cs9,Kd,8000000.0,2.10,-2.86,0.0
163,6aao,Kd,7800000.0,2.11,-2.87,0.0
165,2w8w,Kd,7500000.0,2.12,-2.9,0.0
167,6r9u,Kd,7500000.0,2.12,-2.9,0.0
173,1uxb,Kd,7000000.0,2.15,-2.94,0.0
175,4b0j,Kd,7100000.0,2.15,-2.93,0.0
177,5cs3,Kd,7000000.0,2.15,-2.94,0.0
178,6fap,Kd,7100000.0,2.15,-2.93,0.0
179,6fi1,Kd,7100000.0,2.15,-2.93,0.0
180,6r9s,Kd,7100000.0,2.15,-2.93,0.0
181,2ay9,Kd,6900000.0,2.16,-2.95,0.0
183,5fe6,Kd,6910000.0,2.16,-2.95,0.0
184,6ghj,Kd,6890000.0,2.16,-2.95,0.0
186,4y3j,Kd,6800000.0,2.17,-2.96,0.0
187,5oxk,Kd,6820000.0,2.17,-2.95,0.0
189,6gmx,Kd,6700000.0,2.17,-2.96,0.0
191,6g47,Kd,6600000.0,2.18,-2.97,0.0
192,4ahr,Kd,6500000.0,2.19,-2.98,0.0
193,4ahs,Kd,6400000.0,2.19,-2.99,0.0
195,4jdf,Kd,6400000.0,2.19,-2.99,0.0
196,4mre,Kd,6400000.0,2.19,-2.99,0.0
197,5nzp,Kd,6500000.0,2.19,-2.98,0.0
201,1x8d,Kd,6160000.0,2.21,-3.01,0.0
202,4g0z,Kd,6130000.0,2.21,-3.02,0.0
205,2aac,Kd,6000000.0,2.22,-3.03,0.0
206,4aci,Kd,6000000.0,2.22,-3.03,0.0
207,4uru,Kd,6000000.0,2.22,-3.03,0.0
208,4ury,Kd,6000000.0,2.22,-3.03,0.0
209,4x11,Kd,6000000.0,2.22,-3.03,0.0
210,5fsb,Kd,6000000.0,2.22,-3.03,0.0
212,5jqb,Kd,6000000.0,2.22,-3.03,0.0
214,2igv,Kd,5900000.0,2.23,-3.04,0.0
215,3ao5,Kd,5900000.0,2.23,-3.04,0.0
218,2ay8,Kd,5800000.0,2.24,-3.05,0.0
221,5m9w,Kd,5700000.0,2.24,-3.06,0.0
222,5nzo,Kd,5800000.0,2.24,-3.05,0.0
225,3ao1,Kd,5500000.0,2.26,-3.08,0.0
227,4np2,Kd,5500000.0,2.26,-3.08,0.0
229,1hge,Kd,5400000.0,2.27,-3.09,0.0
230,1uto,Kd,5320000.0,2.27,-3.1,0.0
231,4ahu,Kd,5400000.0,2.27,-3.09,0.0
237,2ay1,Kd,5140000.0,2.29,-3.12,0.0
238,4ddk,Kd,5100000.0,2.29,-3.13,0.0
240,5fnj,Kd,5150000.0,2.29,-3.12,0.0
246,1uxa,Kd,5000000.0,2.30,-3.14,0.0
248,2ay7,Kd,5000000.0,2.30,-3.14,0.0
259,4g0y,Kd,4990000.0,2.30,-3.14,0.0
261,4led,Kd,5000000.0,2.30,-3.14,0.0
266,5g42,Kd,5000000.0,2.30,-3.14,0.0
267,6au2,Kd,5000000.0,2.30,-3.14,0.0
268,6gmq,Kd,5000000.0,2.30,-3.14,0.0
271,5mz8,Kd,4900000.0,2.31,-3.15,0.0
273,5aol,Kd,4800000.0,2.32,-3.16,0.0
276,5elf,Kd,4570000.0,2.34,-3.19,0.0
280,4y3y,Kd,4500000.0,2.35,-3.2,0.0
283,5fsc,Kd,4400000.0,2.36,-3.21,0.0
285,4jck,Kd,4300000.0,2.37,-3.23,0.0
286,6rnt,Kd,4300000.0,2.37,-3.23,0.0
287,3f6e,Kd,4139999.9999999995,2.38,-3.25,0.0
288,4aj2,Kd,4200000.0,2.38,-3.24,0.0
292,4nyt,Kd,4099999.9999999995,2.39,-3.25,0.0
293,4tya,Kd,4040000.0,2.39,-3.26,0.0
298,3t2t,Kd,4000000.0,2.40,-3.27,0.0
299,4u5l,Kd,4000000.0,2.40,-3.27,0.0
300,4y38,Kd,4000000.0,2.40,-3.27,0.0
303,2wsx,Kd,3900000.0,2.41,-3.28,0.0
304,4u5s,Kd,3900000.0,2.41,-3.28,0.0
305,6aaq,Kd,3900000.0,2.41,-3.28,0.0
306,4u5o,Kd,3800000.0,2.42,-3.3,0.0
307,5os3,Kd,3753000.0,2.43,-3.31,0.0
308,6mli,Kd,3700000.0,2.43,-3.32,0.0
310,1oba,Kd,3600000.0,2.44,-3.33,0.0
317,4d62,Kd,3640000.0,2.44,-3.33,0.0
318,1gbq,Kd,3500000.0,2.46,-3.35,0.0
322,4ah9,Kd,3500000.0,2.46,-3.35,0.0
323,4ddm,Kd,3500000.0,2.46,-3.35,0.0
326,5aqh,Kd,3500000.0,2.46,-3.35,0.0
327,1tok,Kd,3400000.0,2.47,-3.37,0.0
328,1utl,Kd,3410000.0,2.47,-3.36,0.0
330,4gne,Kd,3400000.0,2.47,-3.37,0.0
331,4y4j,Kd,3400000.0,2.47,-3.37,0.0
333,5jal,Kd,3400000.0,2.47,-3.37,0.0
334,6fhq,Kd,3400000.0,2.47,-3.37,0.0
336,4u5n,Kd,3300000.0,2.48,-3.38,0.0
337,4ze6,Kd,3300000.0,2.48,-3.38,0.0
338,5mn1,Kd,3300000.0,2.48,-3.38,0.0
339,5mnb,Kd,3300000.0,2.48,-3.38,0.0
340,5mnx,Kd,3300000.0,2.48,-3.38,0.0
341,5mon,Kd,3300000.0,2.48,-3.38,0.0
343,4efk,Kd,3200000.0,2.49,-3.4,0.0
346,6c3n,Kd,3200000.0,2.49,-3.4,0.0
352,1wdr,Kd,3050000.0,2.52,-3.43,0.0
353,3ad7,Kd,3010000.0,2.52,-3.44,0.0
354,3bf1,Kd,3000000.0,2.52,-3.44,0.0
360,4g0q,Kd,3000000.0,2.52,-3.44,0.0
361,4urz,Kd,3000000.0,2.52,-3.44,0.0
364,4hj2,Kd,2950000.0,2.53,-3.45,0.0
367,1kf0,Kd,2800000.0,2.55,-3.48,0.0
369,3ovn,Kd,2800000.0,2.55,-3.48,0.0
371,5n53,Kd,2800000.0,2.55,-3.48,0.0
372,5os0,Kd,2792000.0,2.55,-3.48,0.0
373,1gwv,Kd,2680000.0,2.57,-3.51,0.0
375,2wq4,Kd,2700000.0,2.57,-3.5,0.0
378,6poq,Kd,2700000.0,2.57,-3.5,0.0
379,2ay5,Kd,2600000.0,2.59,-3.52,0.0
380,2jst,Kd,2600000.0,2.59,-3.52,0.0
385,5tpb,Kd,2600000.0,2.59,-3.52,0.0
388,2r5a,Kd,2500000.0,2.60,-3.55,0.0
391,4up5,Kd,2500000.0,2.60,-3.55,0.0
392,5g46,Kd,2500000.0,2.60,-3.55,0.0
394,1cze,Kd,2400000.0,2.62,-3.57,0.0
396,2kfh,Kd,2400000.0,2.62,-3.57,0.0
397,3f37,Kd,2400000.0,2.62,-3.57,0.0
398,3f38,Kd,2400000.0,2.62,-3.57,0.0
402,4lno,Kd,2400000.0,2.62,-3.57,0.0
404,5lvd,Kd,2400000.0,2.62,-3.57,0.0
409,4i8x,Kd,2300000.0,2.64,-3.6,0.0
413,6fhu,Kd,2300000.0,2.64,-3.6,0.0
414,5ey0,Kd,2260000.0,2.65,-3.61,0.0
416,3a1e,Kd,2200000.0,2.66,-3.62,0.0
419,5eld,Kd,2190000.0,2.66,-3.63,0.0
422,1hgi,Kd,2100000.0,2.68,-3.65,0.0
426,4b3c,Kd,2100000.0,2.68,-3.65,0.0
427,4b3d,Kd,2100000.0,2.68,-3.65,0.0
428,5aqj,Kd,2100000.0,2.68,-3.65,0.0
429,5aqp,Kd,2100000.0,2.68,-3.65,0.0
430,3elc,Kd,2020000.0,2.69,-3.67,0.0
431,4usw,Kd,2029999.9999999998,2.69,-3.67,0.0
439,2ha4,Kd,2000000.0,2.70,-3.68,0.0
440,2krd,Kd,2000000.0,2.70,-3.68,0.0
443,2uyn,Kd,2000000.0,2.70,-3.68,0.0
444,3bra,Kd,2000000.0,2.70,-3.68,0.0
449,3gk2,Kd,2000000.0,2.70,-3.68,0.0
452,3rqw,Kd,2000000.0,2.70,-3.68,0.0
454,3zsw,Kd,2000000.0,2.70,-3.68,0.0
455,3zsz,Kd,2000000.0,2.70,-3.68,0.0
456,3zt1,Kd,2000000.0,2.70,-3.68,0.0
465,5aok,Kd,2000000.0,2.70,-3.68,0.0
466,6fty,Kd,2000000.0,2.70,-3.68,0.0
469,6poh,Kd,1970000.0,2.71,-3.69,0.0
470,1pfu,Kd,1900000.0,2.72,-3.71,0.0
473,5fsx,Kd,1900000.0,2.72,-3.71,0.0
477,2vyt,Kd,1840000.0,2.74,-3.73,0.0
479,4ndu,Kd,1800000.0,2.74,-3.74,0.0
480,5os2,Kd,1821000.0,2.74,-3.74,0.0
481,6a9c,Kd,1800000.0,2.74,-3.74,0.0
483,5oyd,Kd,1780000.0,2.75,-3.75,0.0
484,6aan,Kd,1760000.0,2.75,-3.76,0.0
487,5er4,Kd,1752000.0,2.76,-3.76,0.0
492,4a4h,Kd,1706000.0,2.77,-3.77,0.0
493,4g5y,Kd,1700000.0,2.77,-3.78,0.0
495,4urv,Kd,1700000.0,2.77,-3.78,0.0
497,5aqn,Kd,1700000.0,2.77,-3.78,0.0
498,5oug,Kd,1703440.0,2.77,-3.77,0.0
499,6er4,Kd,1700000.0,2.77,-3.78,0.0
500,6g24,Kd,1700000.0,2.77,-3.78,0.0
504,5os4,Kd,1665000.0,2.78,-3.79,0.0
505,6aad,Kd,1620000.0,2.79,-3.8,0.0
508,3zt4,Kd,1570000.0,2.80,-3.82,0.0
510,4urw,Kd,1600000.0,2.80,-3.81,0.0
511,4yw2,Kd,1600000.0,2.80,-3.81,0.0
512,5fbi,Kd,1600000.0,2.80,-3.81,0.0
513,5fov,Kd,1590000.0,2.80,-3.82,0.0
514,5hki,Kd,1600000.0,2.80,-3.81,0.0
515,5ofw,Kd,1600000.0,2.80,-3.81,0.0
517,6rqk,Kd,1600000.0,2.80,-3.81,0.0
521,4rrg,Kd,1538500.0,2.81,-3.84,0.0
522,1czc,Kd,1500000.0,2.82,-3.85,0.0
523,1p17,Kd,1500000.0,2.82,-3.85,0.0
530,3lka,Kd,1500000.0,2.82,-3.85,0.0
531,3ppr,Kd,1500000.0,2.82,-3.85,0.0
532,4dsu,Kd,1500000.0,2.82,-3.85,0.0
533,4k7i,Kd,1500000.0,2.82,-3.85,0.0
534,4pb1,Kd,1530000.0,2.82,-3.84,0.0
535,4z46,Kd,1510000.0,2.82,-3.85,0.0
536,5aip,Kd,1500000.0,2.82,-3.85,0.0
537,6cw4,Kd,1500000.0,2.82,-3.85,0.0
538,6evm,Kd,1500000.0,2.82,-3.85,0.0
539,6mj7,Kd,1500000.0,2.82,-3.85,0.0
540,6quw,Kd,1500000.0,2.82,-3.85,0.0
541,4yz5,Kd,1480000.0,2.83,-3.86,0.0
544,3zt2,Kd,1435000.0,2.84,-3.88,0.0
545,4cgj,Kd,1460000.0,2.84,-3.87,0.0
547,2a29,Kd,1400000.0,2.85,-3.89,0.0
552,3udh,Kd,1400000.0,2.85,-3.89,0.0
553,4luv,Kd,1400000.0,2.85,-3.89,0.0
556,4ym2,Kd,1400000.0,2.85,-3.89,0.0
557,5aqo,Kd,1400000.0,2.85,-3.89,0.0
560,3qx8,Kd,1370000.0,2.86,-3.9,0.0
561,3zt3,Kd,1375000.0,2.86,-3.9,0.0
562,4ouj,Kd,1390000.0,2.86,-3.9,0.0
563,4pd5,Kd,1370000.0,2.86,-3.9,0.0
569,4a4f,Kd,1317000.0,2.88,-3.93,0.0
574,2k2r,Kd,1300000.0,2.89,-3.93,0.0
577,3f36,Kd,1300000.0,2.89,-3.93,0.0
579,4b35,Kd,1300000.0,2.89,-3.93,0.0
584,4u5u,Kd,1300000.0,2.89,-3.93,0.0
585,4urx,Kd,1300000.0,2.89,-3.93,0.0
587,5flt,Kd,1280000.0,2.89,-3.94,0.0
588,5ngz,Kd,1300000.0,2.89,-3.93,0.0
589,5orv,Kd,1297000.0,2.89,-3.94,0.0
590,6b7b,Kd,1280000.0,2.89,-3.94,0.0
591,6f6s,Kd,1300000.0,2.89,-3.93,0.0
594,5aom,Kd,1270000.0,2.90,-3.95,0.0
597,2ay4,Kd,1240000.0,2.91,-3.96,0.0
607,2fkf,Kd,1200000.0,2.92,-3.98,0.0
608,2fw6,Kd,1200000.0,2.92,-3.98,0.0
609,2fwp,Kd,1200000.0,2.92,-3.98,0.0
610,2kfg,Kd,1200000.0,2.92,-3.98,0.0
611,3alt,Kd,1190000.0,2.92,-3.99,0.0
614,4ai5,Kd,1200000.0,2.92,-3.98,0.0
615,4ef6,Kd,1200000.0,2.92,-3.98,0.0
617,4u4s,Kd,1200000.0,2.92,-3.98,0.0
618,4x14,Kd,1200000.0,2.92,-3.98,0.0
619,4y2q,Kd,1200000.0,2.92,-3.98,0.0
620,4zki,Kd,1195000.0,2.92,-3.98,0.0
622,5ct2,Kd,1200000.0,2.92,-3.98,0.0
623,5x4m,Kd,1200000.0,2.92,-3.98,0.0
624,6fv4,Kd,1200000.0,2.92,-3.98,0.0
627,4zv2,Kd,1170000.0,2.93,-4.0,0.0
629,2vmc,Kd,1150000.0,2.94,-4.01,0.0
633,1ykp,Kd,1100000.0,2.96,-4.03,0.0
635,2kdh,Kd,1100000.0,2.96,-4.03,0.0
636,2w8j,Kd,1100000.0,2.96,-4.03,0.0
638,3imc,Kd,1100000.0,2.96,-4.03,0.0
639,3img,Kd,1100000.0,2.96,-4.03,0.0
640,4bgy,Kd,1100000.0,2.96,-4.03,0.0
641,4dst,Kd,1100000.0,2.96,-4.03,0.0
643,4mrg,Kd,1100000.0,2.96,-4.03,0.0
645,5fng,Kd,1105000.0,2.96,-4.03,0.0
646,6r9x,Kd,1100000.0,2.96,-4.03,0.0
648,4ceb,Kd,1080000.0,2.97,-4.04,0.0
649,5flq,Kd,1080000.0,2.97,-4.04,0.0
650,2rnw,Kd,1051000.0,2.98,-4.06,0.0
651,3ckb,Kd,1040000.0,2.98,-4.07,0.0
653,4ibc,Kd,1049000.0,2.98,-4.06,0.0
654,5aba,Kd,1040000.0,2.98,-4.07,0.0
655,5aqu,Kd,1040000.0,2.98,-4.07,0.0
657,4a4g,Kd,1024999.9999999999,2.99,-4.08,0.0
662,1ux7,Kd,1000000.0,3.00,-4.09,0.0
666,1ws4,Kd,1000000.0,3.00,-4.09,0.0
671,2h2e,Kd,1000000.0,3.00,-4.09,0.0
672,2q8h,Kd,1000000.0,3.00,-4.09,0.0
673,2r0y,Kd,1000000.0,3.00,-4.09,0.0
675,2v3u,Kd,1000000.0,3.00,-4.09,0.0
679,2xgm,Kd,1000000.0,3.00,-4.09,0.0
680,2xgo,Kd,1000000.0,3.00,-4.09,0.0
682,2ych,Kd,1000000.0,3.00,-4.09,0.0
683,3ap7,Kd,990000.0,3.00,-4.1,0.0
684,3d9o,Kd,1000000.0,3.00,-4.09,0.0
687,3ime,Kd,1000000.0,3.00,-4.09,0.0
689,3nk8,Kd,1000000.0,3.00,-4.09,0.0
691,4b2i,Kd,1000000.0,3.00,-4.09,0.0
692,4fe9,Kd,990100.0,3.00,-4.1,0.0
693,4k0o,Kd,1000000.0,3.00,-4.09,0.0
695,4k64,Kd,1000000.0,3.00,-4.09,0.0
697,4l51,Kd,995000.0,3.00,-4.09,0.0
698,4l5j,Kd,1000000.0,3.00,-4.09,0.0
699,4lkh,Kd,1000000.0,3.00,-4.09,0.0
706,4txs,Kd,1010000.0,3.00,-4.08,0.0
707,4u0w,Kd,1000000.0,3.00,-4.09,0.0
710,5aqr,Kd,1000000.0,3.00,-4.09,0.0
712,5ehw,Kd,1005000.0,3.00,-4.09,0.0
717,5tpc,Kd,1000000.0,3.00,-4.09,0.0
718,5u66,Kd,1000000.0,3.00,-4.09,0.0
722,6ftz,Kd,1000000.0,3.00,-4.09,0.0
723,6gjy,Kd,1000000.0,3.00,-4.09,0.0
725,6quv,Kd,1000000.0,3.00,-4.09,0.0
727,1utm,Kd,972000.0,3.01,-4.11,0.0
728,4g0p,Kd,980000.0,3.01,-4.1,0.0
729,5jan,Kd,980000.0,3.01,-4.1,0.0
730,2vmd,Kd,950000.0,3.02,-4.12,0.0
736,6f6n,Kd,950000.0,3.02,-4.12,0.0
738,1ogd,Kd,930000.0,3.03,-4.13,0.0
739,1ws5,Kd,926000.0,3.03,-4.14,0.0
741,2ha3,Kd,930000.0,3.03,-4.13,0.0
742,3adv,Kd,933000.0,3.03,-4.13,0.0
743,3esj,Kd,925000.0,3.03,-4.14,0.0
745,4qp2,Kd,940000.0,3.03,-4.13,0.0
746,5aoi,Kd,940000.0,3.03,-4.13,0.0
749,3ay0,Kd,910000.0,3.04,-4.15,0.0
751,3t1m,Kd,910000.0,3.04,-4.15,0.0
753,4i7k,Kd,905000.0,3.04,-4.15,0.0
755,5fls,Kd,905000.0,3.04,-4.15,0.0
763,2ohl,Kd,900000.0,3.05,-4.15,0.0
765,4g5f,Kd,900000.0,3.05,-4.15,0.0
766,4guj,Kd,900000.0,3.05,-4.15,0.0
767,4u5v,Kd,900000.0,3.05,-4.15,0.0
769,5ort,Kd,894000.0,3.05,-4.16,0.0
770,6ncn,Kd,900000.0,3.05,-4.15,0.0
777,4csy,Kd,878000.0,3.06,-4.17,0.0
778,4nyi,Kd,868000.0,3.06,-4.17,0.0
783,6fh3,Kd,850000.0,3.07,-4.19,0.0
784,1hiy,Kd,830000.0,3.08,-4.2,0.0
787,5ehv,Kd,826000.0,3.08,-4.2,0.0
788,6ew6,Kd,829000.0,3.08,-4.2,0.0
790,1ugw,Kd,820000.0,3.09,-4.21,0.0
792,6pml,Kd,820000.0,3.09,-4.21,0.0
798,1swi,Kd,800000.0,3.10,-4.22,0.0
799,2xdl,Kd,790000.0,3.10,-4.23,0.0
800,3buf,Kd,800000.0,3.10,-4.22,0.0
801,3f78,Kd,800000.0,3.10,-4.22,0.0
802,3mo8,Kd,800000.0,3.10,-4.22,0.0
803,4cjr,Kd,793000.0,3.10,-4.23,0.0
804,4j79,Kd,800000.0,3.10,-4.22,0.0
806,4pl6,Kd,800000.0,3.10,-4.22,0.0
807,4pxf,Kd,800000.0,3.10,-4.22,0.0
810,5aqq,Kd,800000.0,3.10,-4.22,0.0
812,5eh8,Kd,791000.0,3.10,-4.23,0.0
813,5ggo,Kd,800000.0,3.10,-4.22,0.0
816,5orw,Kd,796000.0,3.10,-4.23,0.0
818,1uod,Kd,780000.0,3.11,-4.24,0.0
819,2ay6,Kd,780000.0,3.11,-4.24,0.0
820,2lto,Kd,770000.0,3.11,-4.25,0.0
822,3c2r,Kd,780000.0,3.11,-4.24,0.0
824,4aj1,Kd,770000.0,3.11,-4.25,0.0
825,4ajk,Kd,770000.0,3.11,-4.25,0.0
826,4d52,Kd,775000.0,3.11,-4.24,0.0
827,4gbz,Kd,770000.0,3.11,-4.25,0.0
828,4wf4,Kd,777000.0,3.11,-4.24,0.0
833,4cgi,Kd,752000.0,3.12,-4.26,0.0
835,5ey4,Kd,750000.0,3.12,-4.26,0.0
836,1ax0,Kd,746000.0,3.13,-4.26,0.0
838,5c5t,Kd,746000.0,3.13,-4.26,0.0
842,6qhg,Kd,737000.0,3.13,-4.27,0.0
846,4b34,Kd,730000.0,3.14,-4.28,0.0
847,6cea,Kd,720000.0,3.14,-4.28,0.0
848,6g27,Kd,731000.0,3.14,-4.28,0.0
851,1k9q,Kd,700000.0,3.15,-4.3,0.0
855,1rin,Kd,700000.0,3.15,-4.3,0.0
856,2fr8,Kd,700000.0,3.15,-4.3,0.0
857,2p8n,Kd,700000.0,3.15,-4.3,0.0
858,3cgy,Kd,715000.0,3.15,-4.29,0.0
859,3e73,Kd,700000.0,3.15,-4.3,0.0
860,4de5,Kd,700000.0,3.15,-4.3,0.0
861,4fzj,Kd,700000.0,3.15,-4.3,0.0
862,4lw1,Kd,710000.0,3.15,-4.29,0.0
863,4x0z,Kd,700000.0,3.15,-4.3,0.0
864,5e5g,Kd,700000.0,3.15,-4.3,0.0
865,5flo,Kd,709000.0,3.15,-4.29,0.0
866,5fnf,Kd,700000.0,3.15,-4.3,0.0
867,6a87,Kd,700000.0,3.15,-4.3,0.0
868,6cc9,Kd,700000.0,3.15,-4.3,0.0
869,6ccx,Kd,700000.0,3.15,-4.3,0.0
870,6cyh,Kd,708000.0,3.15,-4.29,0.0
871,2ymd,Kd,693000.0,3.16,-4.31,0.0
872,3ad8,Kd,690000.0,3.16,-4.31,0.0
874,3f34,Kd,690000.0,3.16,-4.31,0.0
875,3f35,Kd,690000.0,3.16,-4.31,0.0
876,3kpu,Kd,690000.0,3.16,-4.31,0.0
877,3lk0,Kd,696900.0,3.16,-4.3,0.0
879,4pli,Kd,690000.0,3.16,-4.31,0.0
880,5n1x,Kd,689000.0,3.16,-4.31,0.0
882,4uce,Kd,680000.0,3.17,-4.32,0.0
884,5fot,Kd,680000.0,3.17,-4.32,0.0
885,5fox,Kd,675000.0,3.17,-4.32,0.0
886,5ose,Kd,681000.0,3.17,-4.32,0.0
887,6cv8,Kd,680000.0,3.17,-4.32,0.0
889,1lbk,Kd,668000.0,3.18,-4.33,0.0
891,2wik,Kd,660000.0,3.18,-4.34,0.0
893,3bug,Kd,660000.0,3.18,-4.34,0.0
899,4gzx,Kd,645000.0,3.19,-4.35,0.0
901,6dyn,Kd,638900.0,3.19,-4.36,0.0
902,6f6i,Kd,650000.0,3.19,-4.35,0.0
903,6pvy,Kd,639000.0,3.19,-4.36,0.0
904,6ssy,Kd,649000.0,3.19,-4.35,0.0
905,1axz,Kd,637000.0,3.20,-4.36,0.0
906,2nd0,Kd,635000.0,3.20,-4.36,0.0
908,2wij,Kd,630000.0,3.20,-4.36,0.0
911,5cs6,Kd,630000.0,3.20,-4.36,0.0
912,5d9p,Kd,630000.0,3.20,-4.36,0.0
913,5flp,Kd,631000.0,3.20,-4.36,0.0
914,5ijr,Kd,637000.0,3.20,-4.36,0.0
915,1s5z,Kd,620000.0,3.21,-4.37,0.0
918,5osd,Kd,619000.0,3.21,-4.37,0.0
923,1evh,Kd,602000.0,3.22,-4.39,0.0
926,1q5l,Kd,600000.0,3.22,-4.39,0.0
928,1tog,Kd,600000.0,3.22,-4.39,0.0
930,1zc9,Kd,600000.0,3.22,-4.39,0.0
934,3aru,Kd,600000.0,3.22,-4.39,0.0
935,3i8t,Kd,600000.0,3.22,-4.39,0.0
936,4n5d,Kd,607000.0,3.22,-4.39,0.0
937,4tyl,Kd,600000.0,3.22,-4.39,0.0
939,5go2,Kd,600000.0,3.22,-4.39,0.0
940,5n1y,Kd,600000.0,3.22,-4.39,0.0
944,3zsy,Kd,595000.0,3.23,-4.4,0.0
947,4unp,Kd,590000.0,3.23,-4.4,0.0
949,5qay,Kd,590000.0,3.23,-4.4,0.0
952,4b2l,Kd,570000.0,3.24,-4.42,0.0
954,4luo,Kd,580000.0,3.24,-4.41,0.0
957,5o0a,Kd,580000.0,3.24,-4.41,0.0
958,6er3,Kd,570000.0,3.24,-4.42,0.0
959,6g9b,Kd,582000.0,3.24,-4.41,0.0
961,2ndo,Kd,565000.0,3.25,-4.43,0.0
962,3ta1,Kd,568000.0,3.25,-4.43,0.0
964,4zij,Kd,565000.0,3.25,-4.43,0.0
965,5oxl,Kd,560000.0,3.25,-4.43,0.0
966,1l5s,Kd,550000.0,3.26,-4.44,0.0
967,3t1l,Kd,550000.0,3.26,-4.44,0.0
969,4k66,Kd,554000.0,3.26,-4.44,0.0
973,3ioe,Kd,540000.0,3.27,-4.46,0.0
