,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
264,4iie,Ki,4600000.0,2.34,-3.19,0.0
265,5elf,Kd,4570000.0,2.34,-3.19,0.0
268,4k3k,IC50,4440000.0,2.35,-3.21,0.0
269,4y3y,Kd,4500000.0,2.35,-3.2,0.0
272,5fsc,Kd,4400000.0,2.36,-3.21,0.0
273,6r5n,Ki,4400000.0,2.36,-3.21,0.0
274,3t0d,Ki,4300000.0,2.37,-3.23,0.0
275,4jck,Kd,4300000.0,2.37,-3.23,0.0
278,4aj2,Kd,4200000.0,2.38,-3.24,0.0
279,6md8,Ki,4200000.0,2.38,-3.24,0.0
282,4nyt,Kd,4099999.9999999995,2.39,-3.25,0.0
283,4tya,Kd,4040000.0,2.39,-3.26,0.0
287,4u5l,Kd,4000000.0,2.40,-3.27,0.0
288,4y38,Kd,4000000.0,2.40,-3.27,0.0
289,4zsm,IC50,4000000.0,2.40,-3.27,0.0
290,6vh6,Kd,4000000.0,2.40,-3.27,0.0
293,4u5s,Kd,3900000.0,2.41,-3.28,0.0
294,6aaq,Kd,3900000.0,2.41,-3.28,0.0
295,4u5o,Kd,3800000.0,2.42,-3.3,0.0
297,4jwl,Ki,3720000.0,2.43,-3.31,0.0
298,4jxh,Ki,3720000.0,2.43,-3.31,0.0
299,4l5m,Ki,3720000.0,2.43,-3.31,0.0
300,5os3,Kd,3753000.0,2.43,-3.31,0.0
301,6mli,Kd,3700000.0,2.43,-3.32,0.0
306,2xiy,IC50,3600000.0,2.44,-3.33,0.0
310,4d62,Kd,3640000.0,2.44,-3.33,0.0
315,4ah9,Kd,3500000.0,2.46,-3.35,0.0
316,4ddm,Kd,3500000.0,2.46,-3.35,0.0
317,4eh6,IC50,3471000.0,2.46,-3.35,0.0
318,4x8u,Ki,3500000.0,2.46,-3.35,0.0
319,5aqh,Kd,3500000.0,2.46,-3.35,0.0
320,6au3,Kd,3500000.0,2.46,-3.35,0.0
323,3rik,IC50,3400000.0,2.47,-3.37,0.0
324,4gne,Kd,3400000.0,2.47,-3.37,0.0
325,4y4j,Kd,3400000.0,2.47,-3.37,0.0
326,5dv4,IC50,3370000.0,2.47,-3.37,0.0
327,5jad,Kd,3400000.0,2.47,-3.37,0.0
328,5jal,Kd,3400000.0,2.47,-3.37,0.0
329,6fhq,Kd,3400000.0,2.47,-3.37,0.0
331,4u5n,Kd,3300000.0,2.48,-3.38,0.0
332,4ze6,Kd,3300000.0,2.48,-3.38,0.0
333,5mn1,Kd,3300000.0,2.48,-3.38,0.0
334,5mnb,Kd,3300000.0,2.48,-3.38,0.0
335,5mnx,Kd,3300000.0,2.48,-3.38,0.0
336,5mon,Kd,3300000.0,2.48,-3.38,0.0
338,4efk,Kd,3200000.0,2.49,-3.4,0.0
339,4ej2,Ki,3204000.0,2.49,-3.4,0.0
340,4kz7,Ki,3200000.0,2.49,-3.4,0.0
341,6c3n,Kd,3200000.0,2.49,-3.4,0.0
344,4ctj,IC50,3120000.0,2.51,-3.42,0.0
345,6dji,IC50,3100000.0,2.51,-3.42,0.0
353,3vdb,Ki,3030000.0,2.52,-3.43,0.0
354,4e3f,IC50,3000000.0,2.52,-3.44,0.0
355,4g0q,Kd,3000000.0,2.52,-3.44,0.0
356,4urz,Kd,3000000.0,2.52,-3.44,0.0
357,5f6u,IC50,3000000.0,2.52,-3.44,0.0
358,4hj2,Kd,2950000.0,2.53,-3.45,0.0
360,6tx5,Kd,2900000.0,2.54,-3.46,0.0
364,3ovn,Kd,2800000.0,2.55,-3.48,0.0
365,5eif,IC50,2800000.0,2.55,-3.48,0.0
366,5n53,Kd,2800000.0,2.55,-3.48,0.0
367,5os0,Kd,2792000.0,2.55,-3.48,0.0
368,6tx7,Kd,2800000.0,2.55,-3.48,0.0
373,5v4q,Ki,2700000.0,2.57,-3.5,0.0
374,6poq,Kd,2700000.0,2.57,-3.5,0.0
378,4o3a,Ki,2570000.0,2.59,-3.53,0.0
379,4o3c,Ki,2570000.0,2.59,-3.53,0.0
380,4wef,Ki,2577000.0,2.59,-3.53,0.0
381,5tpb,Kd,2600000.0,2.59,-3.52,0.0
386,3rxf,IC50,2500000.0,2.60,-3.55,0.0
387,4up5,Kd,2500000.0,2.60,-3.55,0.0
388,5g46,Kd,2500000.0,2.60,-3.55,0.0
389,6mia,Ki,2540000.0,2.60,-3.54,0.0
396,3rxl,IC50,2400000.0,2.62,-3.57,0.0
397,4lnf,IC50,2400000.0,2.62,-3.57,0.0
398,4lno,Kd,2400000.0,2.62,-3.57,0.0
399,5foo,Ki,2400000.0,2.62,-3.57,0.0
400,5lvd,Kd,2400000.0,2.62,-3.57,0.0
405,4i8x,Kd,2300000.0,2.64,-3.6,0.0
406,4q7w,Ki,2300000.0,2.64,-3.6,0.0
407,4q8y,Ki,2300000.0,2.64,-3.6,0.0
408,4ufl,Ki,2300000.0,2.64,-3.6,0.0
409,6fhu,Kd,2300000.0,2.64,-3.6,0.0
410,5ey0,Kd,2260000.0,2.65,-3.61,0.0
411,6xoz,Ki,2249000.0,2.65,-3.61,0.0
414,3rxb,IC50,2200000.0,2.66,-3.62,0.0
415,4y2p,IC50,2200000.0,2.66,-3.62,0.0
416,5eld,Kd,2190000.0,2.66,-3.63,0.0
418,6prt,IC50,2120000.0,2.67,-3.65,0.0
422,3rxk,IC50,2100000.0,2.68,-3.65,0.0
423,4b3c,Kd,2100000.0,2.68,-3.65,0.0
424,4b3d,Kd,2100000.0,2.68,-3.65,0.0
425,5aqj,Kd,2100000.0,2.68,-3.65,0.0
426,5aqp,Kd,2100000.0,2.68,-3.65,0.0
428,4usw,Kd,2029999.9999999998,2.69,-3.67,0.0
429,5k5s,IC50,2040000.0,2.69,-3.67,0.0
430,6t01,IC50,2057000.0,2.69,-3.66,0.0
431,6t0a,IC50,2040000.0,2.69,-3.67,0.0
448,3rqw,Kd,2000000.0,2.70,-3.68,0.0
449,3sl0,Ki,2000000.0,2.70,-3.68,0.0
450,4h4b,Ki,2000000.0,2.70,-3.68,0.0
451,4okp,Ki,2000000.0,2.70,-3.68,0.0
452,4wks,Ki,2000000.0,2.70,-3.68,0.0
453,6nmb,Ki,2009999.9999999998,2.70,-3.68,0.0
454,6t06,IC50,2010000.0,2.70,-3.68,0.0
455,4kpz,IC50,1950000.0,2.71,-3.69,0.0
456,6poh,Kd,1970000.0,2.71,-3.69,0.0
460,5fsx,Kd,1900000.0,2.72,-3.71,0.0
461,6dih,IC50,1900000.0,2.72,-3.71,0.0
462,6nos,Kd,1900000.0,2.72,-3.71,0.0
463,6szt,IC50,1926000.0,2.72,-3.7,0.0
464,6zli,Kd,1900000.0,2.72,-3.71,0.0
469,4m6u,Ki,1800000.0,2.74,-3.74,0.0
470,4ndu,Kd,1800000.0,2.74,-3.74,0.0
471,5os2,Kd,1821000.0,2.74,-3.74,0.0
472,6a9c,Kd,1800000.0,2.74,-3.74,0.0
474,5oyd,Kd,1780000.0,2.75,-3.75,0.0
475,6aan,Kd,1760000.0,2.75,-3.76,0.0
477,4bt5,Ki,1720000.0,2.76,-3.77,0.0
478,5er4,Kd,1752000.0,2.76,-3.76,0.0
483,4a4h,Kd,1706000.0,2.77,-3.77,0.0
484,4g5y,Kd,1700000.0,2.77,-3.78,0.0
485,4kz3,Ki,1700000.0,2.77,-3.78,0.0
486,4urv,Kd,1700000.0,2.77,-3.78,0.0
487,4ykk,Ki,1700000.0,2.77,-3.78,0.0
488,5aqn,Kd,1700000.0,2.77,-3.78,0.0
489,5oug,Kd,1703440.0,2.77,-3.77,0.0
490,6er4,Kd,1700000.0,2.77,-3.78,0.0
491,6g24,Kd,1700000.0,2.77,-3.78,0.0
492,6kxa,Kd,1700000.0,2.77,-3.78,0.0
493,6m06,IC50,1700000.0,2.77,-3.78,0.0
494,2yiv,Ki,1660000.0,2.78,-3.79,0.0
496,4yrt,IC50,1650000.0,2.78,-3.79,0.0
497,5os4,Kd,1665000.0,2.78,-3.79,0.0
498,4jmo,Ki,1610000.0,2.79,-3.81,0.0
499,6aad,Kd,1620000.0,2.79,-3.8,0.0
500,6sz7,IC50,1615000.0,2.79,-3.81,0.0
503,3zt4,Kd,1570000.0,2.80,-3.82,0.0
504,4kz8,Ki,1600000.0,2.80,-3.81,0.0
505,4urw,Kd,1600000.0,2.80,-3.81,0.0
506,4yw2,Kd,1600000.0,2.80,-3.81,0.0
507,5fbi,Kd,1600000.0,2.80,-3.81,0.0
508,5fov,Kd,1590000.0,2.80,-3.82,0.0
509,5hki,Kd,1600000.0,2.80,-3.81,0.0
510,5ofw,Kd,1600000.0,2.80,-3.81,0.0
511,5zee,IC50,1570000.0,2.80,-3.82,0.0
512,6rqk,Kd,1600000.0,2.80,-3.81,0.0
513,6vcm,IC50,1578000.0,2.80,-3.82,0.0
514,6vcq,IC50,1578000.0,2.80,-3.82,0.0
516,4eh4,IC50,1534000.0,2.81,-3.84,0.0
517,4oyt,Ki,1550000.0,2.81,-3.83,0.0
518,4rrg,Kd,1538500.0,2.81,-3.84,0.0
519,6vaw,Kd,1563000.0,2.81,-3.83,0.0
525,2xj0,IC50,1500000.0,2.82,-3.85,0.0
526,2yc0,IC50,1500000.0,2.82,-3.85,0.0
529,3ppr,Kd,1500000.0,2.82,-3.85,0.0
530,4dsu,Kd,1500000.0,2.82,-3.85,0.0
531,4k7i,Kd,1500000.0,2.82,-3.85,0.0
532,4pb1,Kd,1530000.0,2.82,-3.84,0.0
533,4z46,Kd,1510000.0,2.82,-3.85,0.0
534,5aip,Kd,1500000.0,2.82,-3.85,0.0
535,6cw4,Kd,1500000.0,2.82,-3.85,0.0
536,6mj7,Kd,1500000.0,2.82,-3.85,0.0
537,7jx7,Kd,1500000.0,2.82,-3.85,0.0
538,4yz5,Kd,1480000.0,2.83,-3.86,0.0
541,3zt2,Kd,1435000.0,2.84,-3.88,0.0
542,4cgj,Kd,1460000.0,2.84,-3.87,0.0
546,3atk,IC50,1400000.0,2.85,-3.89,0.0
548,3rxa,IC50,1400000.0,2.85,-3.89,0.0
549,3udh,Kd,1400000.0,2.85,-3.89,0.0
550,4luv,Kd,1400000.0,2.85,-3.89,0.0
551,4mlt,Ki,1400000.0,2.85,-3.89,0.0
552,4x47,IC50,1410000.0,2.85,-3.89,0.0
553,4ym2,Kd,1400000.0,2.85,-3.89,0.0
554,5aqo,Kd,1400000.0,2.85,-3.89,0.0
555,5th4,Ki,1420000.0,2.85,-3.88,0.0
556,6jjm,IC50,1400000.0,2.85,-3.89,0.0
557,3qx8,Kd,1370000.0,2.86,-3.9,0.0
558,3zt3,Kd,1375000.0,2.86,-3.9,0.0
559,4ouj,Kd,1390000.0,2.86,-3.9,0.0
560,4pd5,Kd,1370000.0,2.86,-3.9,0.0
561,5z1c,Ki,1380000.0,2.86,-3.9,0.0
562,4fgz,IC50,1350000.0,2.87,-3.91,0.0
563,5thj,Ki,1350000.0,2.87,-3.91,0.0
564,6y1l,Kd,1350000.0,2.87,-3.91,0.0
567,4a4f,Kd,1317000.0,2.88,-3.93,0.0
568,4ucv,IC50,1310000.0,2.88,-3.93,0.0
577,4b35,Kd,1300000.0,2.89,-3.93,0.0
578,4cd8,Ki,1300000.0,2.89,-3.93,0.0
579,4gqq,Ki,1300000.0,2.89,-3.93,0.0
580,4kzb,Ki,1300000.0,2.89,-3.93,0.0
581,4llx,Ki,1300000.0,2.89,-3.93,0.0
582,4u5u,Kd,1300000.0,2.89,-3.93,0.0
583,4urx,Kd,1300000.0,2.89,-3.93,0.0
584,5aes,IC50,1300000.0,2.89,-3.93,0.0
585,5flt,Kd,1280000.0,2.89,-3.94,0.0
586,5ngz,Kd,1300000.0,2.89,-3.93,0.0
587,5orv,Kd,1297000.0,2.89,-3.94,0.0
588,6b7b,Kd,1280000.0,2.89,-3.94,0.0
589,6f6s,Kd,1300000.0,2.89,-3.93,0.0
590,6kxb,Kd,1300000.0,2.89,-3.93,0.0
591,6mvu,Ki,1290000.0,2.89,-3.94,0.0
592,6tx4,Kd,1300000.0,2.89,-3.93,0.0
594,5aom,Kd,1270000.0,2.90,-3.95,0.0
595,5dv2,IC50,1250000.0,2.90,-3.96,0.0
599,4kc1,IC50,1220000.0,2.91,-3.97,0.0
613,3alt,Kd,1190000.0,2.92,-3.99,0.0
616,4ai5,Kd,1200000.0,2.92,-3.98,0.0
617,4b7e,Ki,1200000.0,2.92,-3.98,0.0
618,4b7k,Ki,1200000.0,2.92,-3.98,0.0
619,4ef6,Kd,1200000.0,2.92,-3.98,0.0
620,4jaa,Ki,1200000.0,2.92,-3.98,0.0
621,4lm3,Ki,1200000.0,2.92,-3.98,0.0
622,4nr1,Ki,1200000.0,2.92,-3.98,0.0
623,4u4s,Kd,1200000.0,2.92,-3.98,0.0
624,4x14,Kd,1200000.0,2.92,-3.98,0.0
625,4y2q,Kd,1200000.0,2.92,-3.98,0.0
626,4z1v,Ki,1200000.0,2.92,-3.98,0.0
627,4zki,Kd,1195000.0,2.92,-3.98,0.0
628,5c0k,IC50,1200000.0,2.92,-3.98,0.0
629,5ct2,Kd,1200000.0,2.92,-3.98,0.0
630,5x4m,Kd,1200000.0,2.92,-3.98,0.0
631,6fv4,Kd,1200000.0,2.92,-3.98,0.0
632,6h9j,Ki,1200000.0,2.92,-3.98,0.0
633,6ha6,Ki,1200000.0,2.92,-3.98,0.0
634,6hc8,Ki,1200000.0,2.92,-3.98,0.0
635,6hkp,Ki,1200000.0,2.92,-3.98,0.0
636,6hl5,Ki,1200000.0,2.92,-3.98,0.0
637,6hl6,Ki,1200000.0,2.92,-3.98,0.0
638,6ruj,Ki,1200000.0,2.92,-3.98,0.0
639,6v94,Kd,1200000.0,2.92,-3.98,0.0
640,6xp3,Ki,1193000.0,2.92,-3.99,0.0
643,4zv2,Kd,1170000.0,2.93,-4.0,0.0
646,6vub,IC50,1140000.0,2.94,-4.01,0.0
647,6xtv,Kd,1150000.0,2.94,-4.01,0.0
648,4y62,IC50,1133000.0,2.95,-4.02,0.0
649,6q4p,Kd,1122300.0,2.95,-4.02,0.0
650,6yo3,Kd,1110000.0,2.95,-4.03,0.0
660,4bgy,Kd,1100000.0,2.96,-4.03,0.0
661,4dst,Kd,1100000.0,2.96,-4.03,0.0
662,4k3l,IC50,1100000.0,2.96,-4.03,0.0
663,4mrg,Kd,1100000.0,2.96,-4.03,0.0
664,4owm,Ki,1090000.0,2.96,-4.04,0.0
665,5fng,Kd,1105000.0,2.96,-4.03,0.0
666,6p02,Kd,1090000.0,2.96,-4.04,0.0
667,6r9x,Kd,1100000.0,2.96,-4.03,0.0
669,4ceb,Kd,1080000.0,2.97,-4.04,0.0
670,5flq,Kd,1080000.0,2.97,-4.04,0.0
674,4ibc,Kd,1049000.0,2.98,-4.06,0.0
675,5aba,Kd,1040000.0,2.98,-4.07,0.0
676,5aqu,Kd,1040000.0,2.98,-4.07,0.0
677,3ump,Ki,1026000.0,2.99,-4.08,0.0
678,4a4g,Kd,1024999.9999999999,2.99,-4.08,0.0
679,4bps,Ki,1020000.0,2.99,-4.08,0.0
697,2ych,Kd,1000000.0,3.00,-4.09,0.0
698,3ap7,Kd,990000.0,3.00,-4.1,0.0
703,3ob0,IC50,1000000.0,3.00,-4.09,0.0
704,4b2i,Kd,1000000.0,3.00,-4.09,0.0
705,4fe9,Kd,990100.0,3.00,-4.1,0.0
706,4k0o,Kd,1000000.0,3.00,-4.09,0.0
707,4l51,Kd,995000.0,3.00,-4.09,0.0
708,4l5j,Kd,1000000.0,3.00,-4.09,0.0
709,4llk,Ki,990000.0,3.00,-4.1,0.0
710,4m5r,IC50,1000000.0,3.00,-4.09,0.0
711,4o7d,IC50,1000000.0,3.00,-4.09,0.0
712,4r3w,Ki,1000000.0,3.00,-4.09,0.0
713,4txs,Kd,1010000.0,3.00,-4.08,0.0
714,4u0w,Kd,1000000.0,3.00,-4.09,0.0
715,4wh9,IC50,1000000.0,3.00,-4.09,0.0
716,5af9,Kd,1000000.0,3.00,-4.09,0.0
717,5aqr,Kd,1000000.0,3.00,-4.09,0.0
718,5c7b,IC50,1000000.0,3.00,-4.09,0.0
719,5ehw,Kd,1005000.0,3.00,-4.09,0.0
720,5lz2,IC50,1000000.0,3.00,-4.09,0.0
721,5tpc,Kd,1000000.0,3.00,-4.09,0.0
722,5u66,Kd,1000000.0,3.00,-4.09,0.0
723,5ye8,IC50,1000000.0,3.00,-4.09,0.0
724,6ftz,Kd,1000000.0,3.00,-4.09,0.0
725,6mls,Kd,1000000.0,3.00,-4.09,0.0
726,6mme,Kd,1000000.0,3.00,-4.09,0.0
727,6mo3,Kd,1000000.0,3.00,-4.09,0.0
728,6mpd,Kd,1000000.0,3.00,-4.09,0.0
729,6mqq,Kd,1000000.0,3.00,-4.09,0.0
730,6n17,IC50,1010000.0,3.00,-4.08,0.0
731,6nv8,Kd,1000000.0,3.00,-4.09,0.0
732,6quv,Kd,1000000.0,3.00,-4.09,0.0
735,4g0p,Kd,980000.0,3.01,-4.1,0.0
736,5jan,Kd,980000.0,3.01,-4.1,0.0
737,6q17,Kd,972000.0,3.01,-4.11,0.0
741,4q81,Ki,950000.0,3.02,-4.12,0.0
742,4xm8,IC50,950000.0,3.02,-4.12,0.0
743,5z4h,IC50,950000.0,3.02,-4.12,0.0
744,6f6n,Kd,950000.0,3.02,-4.12,0.0
745,6n19,IC50,960000.0,3.02,-4.11,0.0
746,6x23,Ki,960000.0,3.02,-4.11,0.0
753,4lm2,Ki,940000.0,3.03,-4.13,0.0
754,4qp2,Kd,940000.0,3.03,-4.13,0.0
755,5aoi,Kd,940000.0,3.03,-4.13,0.0
758,3ay0,Kd,910000.0,3.04,-4.15,0.0
759,3t08,Ki,910000.0,3.04,-4.15,0.0
760,3t1m,Kd,910000.0,3.04,-4.15,0.0
761,3zvv,IC50,915000.0,3.04,-4.14,0.0
762,4i7k,Kd,905000.0,3.04,-4.15,0.0
763,4lm4,Ki,910000.0,3.04,-4.15,0.0
764,5fls,Kd,905000.0,3.04,-4.15,0.0
765,7afw,Kd,915000.0,3.04,-4.14,0.0
775,4g5f,Kd,900000.0,3.05,-4.15,0.0
776,4guj,Kd,900000.0,3.05,-4.15,0.0
777,4u5v,Kd,900000.0,3.05,-4.15,0.0
778,5abe,Ki,890000.0,3.05,-4.16,0.0
779,5fwk,IC50,893680.0,3.05,-4.16,0.0
780,5fwl,IC50,893680.0,3.05,-4.16,0.0
781,5fwm,IC50,893680.0,3.05,-4.16,0.0
782,5fwp,IC50,893680.0,3.05,-4.16,0.0
783,5ort,Kd,894000.0,3.05,-4.16,0.0
784,6ncn,Kd,900000.0,3.05,-4.15,0.0
787,3atm,IC50,873000.0,3.06,-4.17,0.0
789,3rxi,IC50,873000.0,3.06,-4.17,0.0
790,3rxj,IC50,873000.0,3.06,-4.17,0.0
791,3t0z,IC50,861330.0,3.06,-4.18,0.0
792,4csy,Kd,878000.0,3.06,-4.17,0.0
793,4nyi,Kd,868000.0,3.06,-4.17,0.0
798,4yrs,IC50,850000.0,3.07,-4.19,0.0
799,6fh3,Kd,850000.0,3.07,-4.19,0.0
802,4yv1,IC50,830000.0,3.08,-4.2,0.0
803,5cph,IC50,840000.0,3.08,-4.19,0.0
804,5ehv,Kd,826000.0,3.08,-4.2,0.0
805,6q4n,Kd,826500.0,3.08,-4.2,0.0
806,6t12,IC50,825000.0,3.08,-4.2,0.0
809,4eh5,IC50,818000.0,3.09,-4.21,0.0
