,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
96,1mwt,Kd,13300000.0,1.88,-2.56,0.0
98,2ay2,Kd,13100000.0,1.88,-2.57,0.0
101,4mrh,Kd,12600000.0,1.90,-2.59,0.0
106,3ehn,Kd,12000000.0,1.92,-2.62,0.0
107,4bh3,Kd,12000000.0,1.92,-2.62,0.0
109,5nn4,Kd,11570000.0,1.94,-2.64,0.0
110,4mrf,Kd,11200000.0,1.95,-2.66,0.0
111,6abk,Kd,11300000.0,1.95,-2.65,0.0
112,6rg2,Kd,11200000.0,1.95,-2.66,0.0
115,5oxn,Kd,10950000.0,1.96,-2.67,0.0
116,6lgy,Kd,11000000.0,1.96,-2.67,0.0
117,1wdq,Kd,10450000.0,1.98,-2.7,0.0
120,6ifb,Kd,10400000.0,1.98,-2.7,0.0
123,2bmv,Kd,10000000.0,2.00,-2.73,0.0
125,2r58,Kd,10000000.0,2.00,-2.73,0.0
126,3c2f,Kd,10100000.0,2.00,-2.72,0.0
130,4awj,Kd,10000000.0,2.00,-2.73,0.0
132,4qsu,Kd,10000000.0,2.00,-2.73,0.0
133,4qsv,Kd,10000000.0,2.00,-2.73,0.0
134,6evq,Kd,10000000.0,2.00,-2.73,0.0
135,4ty8,Kd,9310000.0,2.03,-2.77,0.0
137,5nzq,Kd,9300000.0,2.03,-2.77,0.0
141,4ty9,Kd,8960000.0,2.05,-2.79,0.0
142,4x8t,Kd,8900000.0,2.05,-2.8,0.0
146,2zg3,Kd,8700000.0,2.06,-2.81,0.0
147,4u54,Kd,8700000.0,2.06,-2.81,0.0
148,3ao4,Kd,8500000.0,2.07,-2.82,0.0
149,4b0c,Kd,8500000.0,2.07,-2.82,0.0
153,2zg1,Kd,8000000.0,2.10,-2.86,0.0
155,4cs9,Kd,8000000.0,2.10,-2.86,0.0
156,6pnx,Kd,8000000.0,2.10,-2.86,0.0
159,6aao,Kd,7800000.0,2.11,-2.87,0.0
161,2w8w,Kd,7500000.0,2.12,-2.9,0.0
163,6r9u,Kd,7500000.0,2.12,-2.9,0.0
169,1uxb,Kd,7000000.0,2.15,-2.94,0.0
171,4b0j,Kd,7100000.0,2.15,-2.93,0.0
173,5cs3,Kd,7000000.0,2.15,-2.94,0.0
174,6fap,Kd,7100000.0,2.15,-2.93,0.0
175,6fi1,Kd,7100000.0,2.15,-2.93,0.0
176,6r9s,Kd,7100000.0,2.15,-2.93,0.0
177,2ay9,Kd,6900000.0,2.16,-2.95,0.0
179,5fe6,Kd,6910000.0,2.16,-2.95,0.0
180,6ghj,Kd,6890000.0,2.16,-2.95,0.0
182,4y3j,Kd,6800000.0,2.17,-2.96,0.0
183,5oxk,Kd,6820000.0,2.17,-2.95,0.0
185,6gmx,Kd,6700000.0,2.17,-2.96,0.0
186,6tuz,Kd,6800000.0,2.17,-2.96,0.0
188,6g47,Kd,6600000.0,2.18,-2.97,0.0
190,4ahr,Kd,6500000.0,2.19,-2.98,0.0
191,4ahs,Kd,6400000.0,2.19,-2.99,0.0
193,4jdf,Kd,6400000.0,2.19,-2.99,0.0
194,4mre,Kd,6400000.0,2.19,-2.99,0.0
195,5nzp,Kd,6500000.0,2.19,-2.98,0.0
199,1x8d,Kd,6160000.0,2.21,-3.01,0.0
200,4g0z,Kd,6130000.0,2.21,-3.02,0.0
203,2aac,Kd,6000000.0,2.22,-3.03,0.0
204,4aci,Kd,6000000.0,2.22,-3.03,0.0
205,4uru,Kd,6000000.0,2.22,-3.03,0.0
206,4ury,Kd,6000000.0,2.22,-3.03,0.0
207,4x11,Kd,6000000.0,2.22,-3.03,0.0
208,5fsb,Kd,6000000.0,2.22,-3.03,0.0
210,5jqb,Kd,6000000.0,2.22,-3.03,0.0
213,2igv,Kd,5900000.0,2.23,-3.04,0.0
214,3ao5,Kd,5900000.0,2.23,-3.04,0.0
217,2ay8,Kd,5800000.0,2.24,-3.05,0.0
220,5m9w,Kd,5700000.0,2.24,-3.06,0.0
221,5nzo,Kd,5800000.0,2.24,-3.05,0.0
223,3ao1,Kd,5500000.0,2.26,-3.08,0.0
225,4np2,Kd,5500000.0,2.26,-3.08,0.0
227,1hge,Kd,5400000.0,2.27,-3.09,0.0
228,1uto,Kd,5320000.0,2.27,-3.1,0.0
229,4ahu,Kd,5400000.0,2.27,-3.09,0.0
235,2ay1,Kd,5140000.0,2.29,-3.12,0.0
236,4ddk,Kd,5100000.0,2.29,-3.13,0.0
238,5fnj,Kd,5150000.0,2.29,-3.12,0.0
242,1uxa,Kd,5000000.0,2.30,-3.14,0.0
244,2ay7,Kd,5000000.0,2.30,-3.14,0.0
253,4g0y,Kd,4990000.0,2.30,-3.14,0.0
255,4led,Kd,5000000.0,2.30,-3.14,0.0
256,6au2,Kd,5000000.0,2.30,-3.14,0.0
257,6gmq,Kd,5000000.0,2.30,-3.14,0.0
260,5mz8,Kd,4900000.0,2.31,-3.15,0.0
262,5aol,Kd,4800000.0,2.32,-3.16,0.0
265,5elf,Kd,4570000.0,2.34,-3.19,0.0
269,4y3y,Kd,4500000.0,2.35,-3.2,0.0
272,5fsc,Kd,4400000.0,2.36,-3.21,0.0
275,4jck,Kd,4300000.0,2.37,-3.23,0.0
276,6rnt,Kd,4300000.0,2.37,-3.23,0.0
277,3f6e,Kd,4139999.9999999995,2.38,-3.25,0.0
278,4aj2,Kd,4200000.0,2.38,-3.24,0.0
282,4nyt,Kd,4099999.9999999995,2.39,-3.25,0.0
283,4tya,Kd,4040000.0,2.39,-3.26,0.0
287,4u5l,Kd,4000000.0,2.40,-3.27,0.0
288,4y38,Kd,4000000.0,2.40,-3.27,0.0
290,6vh6,Kd,4000000.0,2.40,-3.27,0.0
292,2wsx,Kd,3900000.0,2.41,-3.28,0.0
293,4u5s,Kd,3900000.0,2.41,-3.28,0.0
294,6aaq,Kd,3900000.0,2.41,-3.28,0.0
295,4u5o,Kd,3800000.0,2.42,-3.3,0.0
300,5os3,Kd,3753000.0,2.43,-3.31,0.0
301,6mli,Kd,3700000.0,2.43,-3.32,0.0
303,1oba,Kd,3600000.0,2.44,-3.33,0.0
310,4d62,Kd,3640000.0,2.44,-3.33,0.0
311,1gbq,Kd,3500000.0,2.46,-3.35,0.0
315,4ah9,Kd,3500000.0,2.46,-3.35,0.0
316,4ddm,Kd,3500000.0,2.46,-3.35,0.0
319,5aqh,Kd,3500000.0,2.46,-3.35,0.0
320,6au3,Kd,3500000.0,2.46,-3.35,0.0
321,1tok,Kd,3400000.0,2.47,-3.37,0.0
322,1utl,Kd,3410000.0,2.47,-3.36,0.0
324,4gne,Kd,3400000.0,2.47,-3.37,0.0
325,4y4j,Kd,3400000.0,2.47,-3.37,0.0
327,5jad,Kd,3400000.0,2.47,-3.37,0.0
328,5jal,Kd,3400000.0,2.47,-3.37,0.0
329,6fhq,Kd,3400000.0,2.47,-3.37,0.0
331,4u5n,Kd,3300000.0,2.48,-3.38,0.0
332,4ze6,Kd,3300000.0,2.48,-3.38,0.0
333,5mn1,Kd,3300000.0,2.48,-3.38,0.0
334,5mnb,Kd,3300000.0,2.48,-3.38,0.0
335,5mnx,Kd,3300000.0,2.48,-3.38,0.0
336,5mon,Kd,3300000.0,2.48,-3.38,0.0
338,4efk,Kd,3200000.0,2.49,-3.4,0.0
341,6c3n,Kd,3200000.0,2.49,-3.4,0.0
347,1wdr,Kd,3050000.0,2.52,-3.43,0.0
348,3ad7,Kd,3010000.0,2.52,-3.44,0.0
349,3bf1,Kd,3000000.0,2.52,-3.44,0.0
355,4g0q,Kd,3000000.0,2.52,-3.44,0.0
356,4urz,Kd,3000000.0,2.52,-3.44,0.0
358,4hj2,Kd,2950000.0,2.53,-3.45,0.0
360,6tx5,Kd,2900000.0,2.54,-3.46,0.0
362,1kf0,Kd,2800000.0,2.55,-3.48,0.0
364,3ovn,Kd,2800000.0,2.55,-3.48,0.0
366,5n53,Kd,2800000.0,2.55,-3.48,0.0
367,5os0,Kd,2792000.0,2.55,-3.48,0.0
368,6tx7,Kd,2800000.0,2.55,-3.48,0.0
369,1gwv,Kd,2680000.0,2.57,-3.51,0.0
371,2wq4,Kd,2700000.0,2.57,-3.5,0.0
374,6poq,Kd,2700000.0,2.57,-3.5,0.0
375,2ay5,Kd,2600000.0,2.59,-3.52,0.0
376,2jst,Kd,2600000.0,2.59,-3.52,0.0
381,5tpb,Kd,2600000.0,2.59,-3.52,0.0
384,2r5a,Kd,2500000.0,2.60,-3.55,0.0
387,4up5,Kd,2500000.0,2.60,-3.55,0.0
388,5g46,Kd,2500000.0,2.60,-3.55,0.0
390,1cze,Kd,2400000.0,2.62,-3.57,0.0
392,2kfh,Kd,2400000.0,2.62,-3.57,0.0
393,3f37,Kd,2400000.0,2.62,-3.57,0.0
394,3f38,Kd,2400000.0,2.62,-3.57,0.0
398,4lno,Kd,2400000.0,2.62,-3.57,0.0
400,5lvd,Kd,2400000.0,2.62,-3.57,0.0
405,4i8x,Kd,2300000.0,2.64,-3.6,0.0
409,6fhu,Kd,2300000.0,2.64,-3.6,0.0
410,5ey0,Kd,2260000.0,2.65,-3.61,0.0
413,3a1e,Kd,2200000.0,2.66,-3.62,0.0
416,5eld,Kd,2190000.0,2.66,-3.63,0.0
419,1hgi,Kd,2100000.0,2.68,-3.65,0.0
423,4b3c,Kd,2100000.0,2.68,-3.65,0.0
424,4b3d,Kd,2100000.0,2.68,-3.65,0.0
425,5aqj,Kd,2100000.0,2.68,-3.65,0.0
426,5aqp,Kd,2100000.0,2.68,-3.65,0.0
427,3elc,Kd,2020000.0,2.69,-3.67,0.0
428,4usw,Kd,2029999.9999999998,2.69,-3.67,0.0
436,2ha4,Kd,2000000.0,2.70,-3.68,0.0
437,2krd,Kd,2000000.0,2.70,-3.68,0.0
440,2uyn,Kd,2000000.0,2.70,-3.68,0.0
441,3bra,Kd,2000000.0,2.70,-3.68,0.0
445,3gk2,Kd,2000000.0,2.70,-3.68,0.0
448,3rqw,Kd,2000000.0,2.70,-3.68,0.0
456,6poh,Kd,1970000.0,2.71,-3.69,0.0
457,1pfu,Kd,1900000.0,2.72,-3.71,0.0
460,5fsx,Kd,1900000.0,2.72,-3.71,0.0
462,6nos,Kd,1900000.0,2.72,-3.71,0.0
464,6zli,Kd,1900000.0,2.72,-3.71,0.0
468,2vyt,Kd,1840000.0,2.74,-3.73,0.0
470,4ndu,Kd,1800000.0,2.74,-3.74,0.0
471,5os2,Kd,1821000.0,2.74,-3.74,0.0
472,6a9c,Kd,1800000.0,2.74,-3.74,0.0
474,5oyd,Kd,1780000.0,2.75,-3.75,0.0
475,6aan,Kd,1760000.0,2.75,-3.76,0.0
478,5er4,Kd,1752000.0,2.76,-3.76,0.0
483,4a4h,Kd,1706000.0,2.77,-3.77,0.0
484,4g5y,Kd,1700000.0,2.77,-3.78,0.0
486,4urv,Kd,1700000.0,2.77,-3.78,0.0
488,5aqn,Kd,1700000.0,2.77,-3.78,0.0
489,5oug,Kd,1703440.0,2.77,-3.77,0.0
490,6er4,Kd,1700000.0,2.77,-3.78,0.0
491,6g24,Kd,1700000.0,2.77,-3.78,0.0
492,6kxa,Kd,1700000.0,2.77,-3.78,0.0
497,5os4,Kd,1665000.0,2.78,-3.79,0.0
499,6aad,Kd,1620000.0,2.79,-3.8,0.0
503,3zt4,Kd,1570000.0,2.80,-3.82,0.0
505,4urw,Kd,1600000.0,2.80,-3.81,0.0
506,4yw2,Kd,1600000.0,2.80,-3.81,0.0
507,5fbi,Kd,1600000.0,2.80,-3.81,0.0
508,5fov,Kd,1590000.0,2.80,-3.82,0.0
509,5hki,Kd,1600000.0,2.80,-3.81,0.0
510,5ofw,Kd,1600000.0,2.80,-3.81,0.0
512,6rqk,Kd,1600000.0,2.80,-3.81,0.0
518,4rrg,Kd,1538500.0,2.81,-3.84,0.0
519,6vaw,Kd,1563000.0,2.81,-3.83,0.0
520,1czc,Kd,1500000.0,2.82,-3.85,0.0
521,1p17,Kd,1500000.0,2.82,-3.85,0.0
528,3lka,Kd,1500000.0,2.82,-3.85,0.0
529,3ppr,Kd,1500000.0,2.82,-3.85,0.0
530,4dsu,Kd,1500000.0,2.82,-3.85,0.0
531,4k7i,Kd,1500000.0,2.82,-3.85,0.0
532,4pb1,Kd,1530000.0,2.82,-3.84,0.0
533,4z46,Kd,1510000.0,2.82,-3.85,0.0
534,5aip,Kd,1500000.0,2.82,-3.85,0.0
535,6cw4,Kd,1500000.0,2.82,-3.85,0.0
536,6mj7,Kd,1500000.0,2.82,-3.85,0.0
537,7jx7,Kd,1500000.0,2.82,-3.85,0.0
538,4yz5,Kd,1480000.0,2.83,-3.86,0.0
541,3zt2,Kd,1435000.0,2.84,-3.88,0.0
542,4cgj,Kd,1460000.0,2.84,-3.87,0.0
544,2a29,Kd,1400000.0,2.85,-3.89,0.0
549,3udh,Kd,1400000.0,2.85,-3.89,0.0
550,4luv,Kd,1400000.0,2.85,-3.89,0.0
553,4ym2,Kd,1400000.0,2.85,-3.89,0.0
554,5aqo,Kd,1400000.0,2.85,-3.89,0.0
557,3qx8,Kd,1370000.0,2.86,-3.9,0.0
558,3zt3,Kd,1375000.0,2.86,-3.9,0.0
559,4ouj,Kd,1390000.0,2.86,-3.9,0.0
560,4pd5,Kd,1370000.0,2.86,-3.9,0.0
564,6y1l,Kd,1350000.0,2.87,-3.91,0.0
567,4a4f,Kd,1317000.0,2.88,-3.93,0.0
572,2k2r,Kd,1300000.0,2.89,-3.93,0.0
575,3f36,Kd,1300000.0,2.89,-3.93,0.0
577,4b35,Kd,1300000.0,2.89,-3.93,0.0
582,4u5u,Kd,1300000.0,2.89,-3.93,0.0
583,4urx,Kd,1300000.0,2.89,-3.93,0.0
585,5flt,Kd,1280000.0,2.89,-3.94,0.0
586,5ngz,Kd,1300000.0,2.89,-3.93,0.0
587,5orv,Kd,1297000.0,2.89,-3.94,0.0
588,6b7b,Kd,1280000.0,2.89,-3.94,0.0
589,6f6s,Kd,1300000.0,2.89,-3.93,0.0
590,6kxb,Kd,1300000.0,2.89,-3.93,0.0
592,6tx4,Kd,1300000.0,2.89,-3.93,0.0
594,5aom,Kd,1270000.0,2.90,-3.95,0.0
597,2ay4,Kd,1240000.0,2.91,-3.96,0.0
608,2fkf,Kd,1200000.0,2.92,-3.98,0.0
609,2fw6,Kd,1200000.0,2.92,-3.98,0.0
610,2fwp,Kd,1200000.0,2.92,-3.98,0.0
611,2kfg,Kd,1200000.0,2.92,-3.98,0.0
613,3alt,Kd,1190000.0,2.92,-3.99,0.0
616,4ai5,Kd,1200000.0,2.92,-3.98,0.0
619,4ef6,Kd,1200000.0,2.92,-3.98,0.0
623,4u4s,Kd,1200000.0,2.92,-3.98,0.0
624,4x14,Kd,1200000.0,2.92,-3.98,0.0
625,4y2q,Kd,1200000.0,2.92,-3.98,0.0
627,4zki,Kd,1195000.0,2.92,-3.98,0.0
629,5ct2,Kd,1200000.0,2.92,-3.98,0.0
630,5x4m,Kd,1200000.0,2.92,-3.98,0.0
631,6fv4,Kd,1200000.0,2.92,-3.98,0.0
639,6v94,Kd,1200000.0,2.92,-3.98,0.0
643,4zv2,Kd,1170000.0,2.93,-4.0,0.0
645,2vmc,Kd,1150000.0,2.94,-4.01,0.0
647,6xtv,Kd,1150000.0,2.94,-4.01,0.0
649,6q4p,Kd,1122300.0,2.95,-4.02,0.0
650,6yo3,Kd,1110000.0,2.95,-4.03,0.0
653,1ykp,Kd,1100000.0,2.96,-4.03,0.0
655,2kdh,Kd,1100000.0,2.96,-4.03,0.0
656,2w8j,Kd,1100000.0,2.96,-4.03,0.0
658,3imc,Kd,1100000.0,2.96,-4.03,0.0
659,3img,Kd,1100000.0,2.96,-4.03,0.0
660,4bgy,Kd,1100000.0,2.96,-4.03,0.0
661,4dst,Kd,1100000.0,2.96,-4.03,0.0
663,4mrg,Kd,1100000.0,2.96,-4.03,0.0
665,5fng,Kd,1105000.0,2.96,-4.03,0.0
666,6p02,Kd,1090000.0,2.96,-4.04,0.0
667,6r9x,Kd,1100000.0,2.96,-4.03,0.0
669,4ceb,Kd,1080000.0,2.97,-4.04,0.0
670,5flq,Kd,1080000.0,2.97,-4.04,0.0
671,2rnw,Kd,1051000.0,2.98,-4.06,0.0
672,3ckb,Kd,1040000.0,2.98,-4.07,0.0
674,4ibc,Kd,1049000.0,2.98,-4.06,0.0
675,5aba,Kd,1040000.0,2.98,-4.07,0.0
676,5aqu,Kd,1040000.0,2.98,-4.07,0.0
678,4a4g,Kd,1024999.9999999999,2.99,-4.08,0.0
683,1ux7,Kd,1000000.0,3.00,-4.09,0.0
685,1ws4,Kd,1000000.0,3.00,-4.09,0.0
689,2q8h,Kd,1000000.0,3.00,-4.09,0.0
691,2v3u,Kd,1000000.0,3.00,-4.09,0.0
695,2xgm,Kd,1000000.0,3.00,-4.09,0.0
696,2xgo,Kd,1000000.0,3.00,-4.09,0.0
697,2ych,Kd,1000000.0,3.00,-4.09,0.0
698,3ap7,Kd,990000.0,3.00,-4.1,0.0
699,3d9o,Kd,1000000.0,3.00,-4.09,0.0
702,3ime,Kd,1000000.0,3.00,-4.09,0.0
704,4b2i,Kd,1000000.0,3.00,-4.09,0.0
705,4fe9,Kd,990100.0,3.00,-4.1,0.0
706,4k0o,Kd,1000000.0,3.00,-4.09,0.0
707,4l51,Kd,995000.0,3.00,-4.09,0.0
708,4l5j,Kd,1000000.0,3.00,-4.09,0.0
713,4txs,Kd,1010000.0,3.00,-4.08,0.0
714,4u0w,Kd,1000000.0,3.00,-4.09,0.0
716,5af9,Kd,1000000.0,3.00,-4.09,0.0
717,5aqr,Kd,1000000.0,3.00,-4.09,0.0
719,5ehw,Kd,1005000.0,3.00,-4.09,0.0
721,5tpc,Kd,1000000.0,3.00,-4.09,0.0
722,5u66,Kd,1000000.0,3.00,-4.09,0.0
724,6ftz,Kd,1000000.0,3.00,-4.09,0.0
725,6mls,Kd,1000000.0,3.00,-4.09,0.0
726,6mme,Kd,1000000.0,3.00,-4.09,0.0
727,6mo3,Kd,1000000.0,3.00,-4.09,0.0
728,6mpd,Kd,1000000.0,3.00,-4.09,0.0
729,6mqq,Kd,1000000.0,3.00,-4.09,0.0
731,6nv8,Kd,1000000.0,3.00,-4.09,0.0
732,6quv,Kd,1000000.0,3.00,-4.09,0.0
734,1utm,Kd,972000.0,3.01,-4.11,0.0
735,4g0p,Kd,980000.0,3.01,-4.1,0.0
736,5jan,Kd,980000.0,3.01,-4.1,0.0
737,6q17,Kd,972000.0,3.01,-4.11,0.0
738,2vmd,Kd,950000.0,3.02,-4.12,0.0
744,6f6n,Kd,950000.0,3.02,-4.12,0.0
747,1ogd,Kd,930000.0,3.03,-4.13,0.0
748,1ws5,Kd,926000.0,3.03,-4.14,0.0
750,2ha3,Kd,930000.0,3.03,-4.13,0.0
751,3adv,Kd,933000.0,3.03,-4.13,0.0
752,3esj,Kd,925000.0,3.03,-4.14,0.0
754,4qp2,Kd,940000.0,3.03,-4.13,0.0
755,5aoi,Kd,940000.0,3.03,-4.13,0.0
758,3ay0,Kd,910000.0,3.04,-4.15,0.0
760,3t1m,Kd,910000.0,3.04,-4.15,0.0
762,4i7k,Kd,905000.0,3.04,-4.15,0.0
764,5fls,Kd,905000.0,3.04,-4.15,0.0
765,7afw,Kd,915000.0,3.04,-4.14,0.0
773,2ohl,Kd,900000.0,3.05,-4.15,0.0
775,4g5f,Kd,900000.0,3.05,-4.15,0.0
776,4guj,Kd,900000.0,3.05,-4.15,0.0
777,4u5v,Kd,900000.0,3.05,-4.15,0.0
783,5ort,Kd,894000.0,3.05,-4.16,0.0
784,6ncn,Kd,900000.0,3.05,-4.15,0.0
792,4csy,Kd,878000.0,3.06,-4.17,0.0
793,4nyi,Kd,868000.0,3.06,-4.17,0.0
799,6fh3,Kd,850000.0,3.07,-4.19,0.0
800,1hiy,Kd,830000.0,3.08,-4.2,0.0
804,5ehv,Kd,826000.0,3.08,-4.2,0.0
805,6q4n,Kd,826500.0,3.08,-4.2,0.0
808,1ugw,Kd,820000.0,3.09,-4.21,0.0
810,6pml,Kd,820000.0,3.09,-4.21,0.0
816,1swi,Kd,800000.0,3.10,-4.22,0.0
817,2xdl,Kd,790000.0,3.10,-4.23,0.0
818,3buf,Kd,800000.0,3.10,-4.22,0.0
819,3f78,Kd,800000.0,3.10,-4.22,0.0
820,3mo8,Kd,800000.0,3.10,-4.22,0.0
823,4cjr,Kd,793000.0,3.10,-4.23,0.0
825,4pxf,Kd,800000.0,3.10,-4.22,0.0
828,5aqq,Kd,800000.0,3.10,-4.22,0.0
830,5eh8,Kd,791000.0,3.10,-4.23,0.0
832,5ggo,Kd,800000.0,3.10,-4.22,0.0
835,5orw,Kd,796000.0,3.10,-4.23,0.0
839,1uod,Kd,780000.0,3.11,-4.24,0.0
841,2ay6,Kd,780000.0,3.11,-4.24,0.0
842,2lto,Kd,770000.0,3.11,-4.25,0.0
844,3c2r,Kd,780000.0,3.11,-4.24,0.0
846,4aj1,Kd,770000.0,3.11,-4.25,0.0
847,4ajh,Kd,770000.0,3.11,-4.25,0.0
848,4ajj,Kd,770000.0,3.11,-4.25,0.0
849,4ajk,Kd,770000.0,3.11,-4.25,0.0
850,4d52,Kd,775000.0,3.11,-4.24,0.0
851,4gbz,Kd,770000.0,3.11,-4.25,0.0
852,4wf4,Kd,777000.0,3.11,-4.24,0.0
857,4cgi,Kd,752000.0,3.12,-4.26,0.0
859,5ey4,Kd,750000.0,3.12,-4.26,0.0
860,6sy3,Kd,757000.0,3.12,-4.26,0.0
861,6v76,Kd,757000.0,3.12,-4.26,0.0
862,1ax0,Kd,746000.0,3.13,-4.26,0.0
864,5c5t,Kd,746000.0,3.13,-4.26,0.0
868,6qhg,Kd,737000.0,3.13,-4.27,0.0
872,4b34,Kd,730000.0,3.14,-4.28,0.0
873,6g27,Kd,731000.0,3.14,-4.28,0.0
874,6w3v,Kd,730000.0,3.14,-4.28,0.0
877,1k9q,Kd,700000.0,3.15,-4.3,0.0
881,1rin,Kd,700000.0,3.15,-4.3,0.0
882,2fr8,Kd,700000.0,3.15,-4.3,0.0
883,2p8n,Kd,700000.0,3.15,-4.3,0.0
884,3cgy,Kd,715000.0,3.15,-4.29,0.0
885,3e73,Kd,700000.0,3.15,-4.3,0.0
886,4de5,Kd,700000.0,3.15,-4.3,0.0
887,4fzj,Kd,700000.0,3.15,-4.3,0.0
888,4lw1,Kd,710000.0,3.15,-4.29,0.0
889,4x0z,Kd,700000.0,3.15,-4.3,0.0
891,5e5g,Kd,700000.0,3.15,-4.3,0.0
892,5flo,Kd,709000.0,3.15,-4.29,0.0
893,5fnf,Kd,700000.0,3.15,-4.3,0.0
894,6a87,Kd,700000.0,3.15,-4.3,0.0
895,6cc9,Kd,700000.0,3.15,-4.3,0.0
896,6ccx,Kd,700000.0,3.15,-4.3,0.0
897,6cyh,Kd,708000.0,3.15,-4.29,0.0
898,6oyy,Kd,710000.0,3.15,-4.29,0.0
900,2ymd,Kd,693000.0,3.16,-4.31,0.0
901,3ad8,Kd,690000.0,3.16,-4.31,0.0
903,3f34,Kd,690000.0,3.16,-4.31,0.0
904,3f35,Kd,690000.0,3.16,-4.31,0.0
905,3kpu,Kd,690000.0,3.16,-4.31,0.0
906,3lk0,Kd,696900.0,3.16,-4.3,0.0
908,5n1x,Kd,689000.0,3.16,-4.31,0.0
909,6vav,Kd,690000.0,3.16,-4.31,0.0
911,4uce,Kd,680000.0,3.17,-4.32,0.0
913,5fot,Kd,680000.0,3.17,-4.32,0.0
914,5fox,Kd,675000.0,3.17,-4.32,0.0
915,5ose,Kd,681000.0,3.17,-4.32,0.0
916,6cv8,Kd,680000.0,3.17,-4.32,0.0
918,6l1f,Kd,670000.0,3.17,-4.33,0.0
919,1lbk,Kd,668000.0,3.18,-4.33,0.0
921,2wik,Kd,660000.0,3.18,-4.34,0.0
923,3bug,Kd,660000.0,3.18,-4.34,0.0
930,6v15,Kd,654900.0,3.18,-4.34,0.0
937,4gzx,Kd,645000.0,3.19,-4.35,0.0
939,6dyn,Kd,638900.0,3.19,-4.36,0.0
940,6f6i,Kd,650000.0,3.19,-4.35,0.0
941,6pvy,Kd,639000.0,3.19,-4.36,0.0
942,6ssy,Kd,649000.0,3.19,-4.35,0.0
943,1axz,Kd,637000.0,3.20,-4.36,0.0
944,2nd0,Kd,635000.0,3.20,-4.36,0.0
946,2wij,Kd,630000.0,3.20,-4.36,0.0
949,5cs6,Kd,630000.0,3.20,-4.36,0.0
950,5d9p,Kd,630000.0,3.20,-4.36,0.0
951,5flp,Kd,631000.0,3.20,-4.36,0.0
952,5ijr,Kd,637000.0,3.20,-4.36,0.0
954,1s5z,Kd,620000.0,3.21,-4.37,0.0
957,5osd,Kd,619000.0,3.21,-4.37,0.0
964,1evh,Kd,602000.0,3.22,-4.39,0.0
967,1q5l,Kd,600000.0,3.22,-4.39,0.0
969,1tog,Kd,600000.0,3.22,-4.39,0.0
971,1zc9,Kd,600000.0,3.22,-4.39,0.0
975,3aru,Kd,600000.0,3.22,-4.39,0.0
976,3i8t,Kd,600000.0,3.22,-4.39,0.0
977,4j71,Kd,600000.0,3.22,-4.39,0.0
978,4n5d,Kd,607000.0,3.22,-4.39,0.0
