,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
79,1bhx,Ki,145.0,6.84,-22.7805330377734,0.006896551724137931
80,1bju,Ki,16000.0,4.8,-10.657730173354345,6.25e-05
81,1bjv,Ki,2900.0,5.54,-15.059512419851757,0.0003448275862068965
83,1bma,Ki,26000.0,4.59,-9.406411459427536,3.846153846153846e-05
94,1bq4,Ki,6000.0,5.22,-13.185660640311587,0.00016666666666666666
95,1br6,Ki,6000.0,3.22,-13.185660640311587,0.00016666666666666666
96,1bty,Ki,18400.0,4.74,-10.297516128793154,5.4347826086956524e-05
97,1bv7,Ki,0.05,10.3,-43.32828859938528,20.0
98,1bv9,Ki,0.11,9.96,-41.29616590622403,9.090909090909092
99,1bwa,Ki,2.5,8.6,-33.245675226575116,0.4
100,1bwb,Ki,3.8,8.42,-32.166516332131714,0.2631578947368421
101,1bxo,Ki,0.1,10.0,-41.54181264504092,10.0
102,1bxq,Ki,42.0,7.38,-25.974022567477185,0.023809523809523808
103,1bxr,Ki,42.0,3.4,-25.974022567477185,0.023809523809523808
104,1bzc,Ki,12000.0,4.92,-11.399184685967217,8.333333333333333e-05
105,1bzj,Ki,22000.0,4.66,-9.836966633993299,4.545454545454545e-05
107,1c1r,Ki,23.5,7.63,-27.470604516016614,0.0425531914893617
108,1c1u,Ki,5.6,8.25,-31.16711271844159,0.17857142857142858
109,1c1v,Ki,23.0,7.64,-27.526033318980808,0.043478260869565216
110,1c3x,Ki,210000.0,3.68,-4.0223198675124605,4.7619047619047615e-06
111,1c4u,Ki,0.043,10.37,-43.71701046601382,23.255813953488374
113,1c5n,Ki,20000.0,4.7,-10.082613372810178,5e-05
114,1c5o,Ki,320000.0,3.49,-2.9367095554327003,3.125e-06
115,1c5p,Ki,21000.0,4.68,-9.956864531089735,4.761904761904762e-05
116,1c5q,Ki,440.0,6.36,-19.91958000680348,0.0022727272727272726
117,1c5s,Ki,1000.0,6.0,-17.80363399073182,0.001
118,1c5t,Ki,80000.0,4.1,-6.50966146412144,1.25e-05
119,1c5x,Ki,210.0,6.68,-21.825953858244283,0.004761904761904762
120,1c5y,Ki,63000.0,4.2,-7.125367135013868,1.5873015873015872e-05
121,1c70,Ki,0.05,10.3,-43.32828859938528,20.0
122,1c83,Ki,14000.0,4.85,-11.001885972821231,7.142857142857143e-05
123,1c84,Ki,9900.0,5.0,-11.894992459763213,0.00010101010101010101
124,1c86,Ki,20000.0,4.7,-10.082613372810178,5e-05
125,1c87,Ki,63000.0,4.2,-7.125367135013868,1.5873015873015872e-05
126,1c88,Ki,5100.0,5.29,-13.604527178063384,0.000196078431372549
127,1cbx,Ki,450.0,6.35,-19.861659816501735,0.0022222222222222222
129,1cet,Ki,1000.0,2.89,-17.80363399073182,0.001
130,1cgl,Ki,135.0,6.87,-22.96470708400314,0.007407407407407408
131,1ciz,Ki,36.0,7.44,-26.371321280623174,0.027777777777777776
135,1cps,Ki,220.0,6.66,-21.70605596114785,0.004545454545454545
136,1ctt,Ki,30000.0,4.52,-9.037591931078683,3.3333333333333335e-05
137,1ctu,Ki,30000.0,11.92,-9.037591931078683,3.3333333333333335e-05
138,1d09,Ki,27.0,7.57,-27.112775793236043,0.037037037037037035
142,1d4h,Ki,0.1,10.0,-41.54181264504092,10.0
143,1d4i,Ki,1.4,8.85,-34.74006462713033,0.7142857142857143
144,1d4j,Ki,4.4,8.36,-31.788669333958026,0.22727272727272727
145,1d4k,Ki,0.6,9.22,-36.92383929462068,1.6666666666666667
146,1d4l,Ki,1.7,8.77,-34.23965856487107,0.5882352941176471
148,1d4y,Ki,0.008,11.1,-48.051474109162356,125.0
150,1d6w,Ki,1100.0,5.96,-17.557987251914945,0.0009090909090909091
153,1d9i,Ki,0.78,9.11,-36.24763738123804,1.282051282051282
157,1dgm,Ki,8900.0,5.05,-12.169436593143661,0.00011235955056179776
160,1dif,Ki,281.0,10.66,-21.07531095800301,0.0035587188612099642
162,1dmp,Ki,0.28,9.55,-38.88813333636323,3.571428571428571
163,1dqn,Ki,10.0,8.0,-29.672723317886373,0.1
167,1dud,Ki,15000.0,4.82,-10.824067885423052,6.666666666666667e-05
169,1dy4,Ki,44000.0,4.36,-8.05049067964893,2.2727272727272726e-05
171,1e1v,Ki,12000.0,4.92,-11.399184685967217,8.333333333333333e-05
172,1e1x,Ki,1300.0,5.89,-17.127432077349177,0.0007692307692307692
173,1e2k,Ki,11400.0,4.94,-11.531384945324026,8.771929824561403e-05
174,1e2l,Ki,51500.0,4.29,-7.644837534552422,1.941747572815534e-05
178,1e5j,Ki,100000.0,4.0,-5.934544663577274,1e-05
179,1e66,Ki,0.13,9.89,-40.86561073165828,7.692307692307692
180,1e6q,Ki,0.13,3.15,-40.86561073165828,7.692307692307692
181,1e6s,Ki,0.13,3.22,-40.86561073165828,7.692307692307692
182,1eb2,Ki,980.0,6.01,-17.855703236409557,0.0010204081632653062
183,1ebw,Ki,0.9,9.05,-35.878817852889185,1.1111111111111112
184,1eby,Ki,0.2,9.7,-39.75533669069655,5.0
185,1ebz,Ki,0.4,9.4,-37.968860736352184,2.5
186,1ec0,Ki,3.2,8.49,-32.60943287331907,0.3125
187,1ec1,Ki,1.2,8.92,-35.13736334027631,0.8333333333333334
188,1ec2,Ki,0.1,10.0,-41.54181264504092,10.0
189,1ec3,Ki,0.92,9.04,-35.82217073744662,1.0869565217391304
190,1ec9,Ki,0.92,3.1,-35.82217073744662,1.0869565217391304
191,1ecq,Ki,0.92,3.0,-35.82217073744662,1.0869565217391304
192,1ecv,Ki,14000.0,4.85,-11.001885972821231,7.142857142857143e-05
193,1efy,Ki,6.0,8.22,-30.98929463104341,0.16666666666666666
194,1egh,Ki,2000.0,5.7,-16.01715803638745,0.0005
195,1ejn,Ki,2400.0,5.62,-15.547253395200123,0.0004166666666666667
196,1ela,Ki,440.0,6.36,-19.91958000680348,0.0022727272727272726
197,1elb,Ki,70.0,7.15,-24.65745125432015,0.014285714285714285
198,1elc,Ki,220.0,6.66,-21.70605596114785,0.004545454545454545
199,1eld,Ki,200.0,6.7,-21.951702699964727,0.005
200,1ele,Ki,140.0,6.85,-22.87097529997578,0.007142857142857143
202,1enu,Ki,8300.0,5.08,-12.349324002210611,0.00012048192771084337
203,1eoc,Ki,900.0,6.05,-18.075183862157367,0.0011111111111111111
204,1epo,Ki,11.0,7.96,-29.42707657906949,0.09090909090909091
206,1ew8,Ki,8.0,2.26,-30.247840118430535,0.125
207,1ew9,Ki,8.0,3.22,-30.247840118430535,0.125
210,1ezq,Ki,0.9,9.05,-35.878817852889185,1.1111111111111112
211,1f0r,Ki,22.0,7.66,-27.64060062472512,0.045454545454545456
212,1f0s,Ki,18.0,7.74,-28.157797234967543,0.05555555555555555
213,1f0t,Ki,1000.0,6.0,-17.80363399073182,0.001
214,1f0u,Ki,69.0,7.16,-24.694535922904944,0.014492753623188406
215,1f3e,Ki,200.0,6.7,-21.951702699964727,0.005
216,1f4e,Ki,200.0,2.96,-21.951702699964727,0.005
217,1f4f,Ki,24000.0,4.62,-9.612708731622847,4.1666666666666665e-05
218,1f4g,Ki,330.0,6.48,-20.661034519416354,0.0030303030303030303
220,1f57,Ki,2300.0,5.64,-15.656943991826262,0.0004347826086956522
221,1f5k,Ki,180000.0,3.74,-4.4196185806584465,5.555555555555556e-06
222,1f5l,Ki,5300.0,5.28,-13.50538649383467,0.00018867924528301886
223,1f73,Ki,5300.0,2.39,-13.50538649383467,0.00018867924528301886
224,1f74,Ki,5300.0,3.05,-13.50538649383467,0.00018867924528301886
225,1f8b,Ki,4000.0,5.4,-14.230682082043081,0.00025
226,1f8c,Ki,40.0,7.4,-26.09977140919763,0.025
227,1f8d,Ki,400000.0,3.4,-2.361592754888535,2.5e-06
228,1f8e,Ki,15000.0,4.82,-10.824067885423052,6.666666666666667e-05
235,1fh7,Ki,5800.0,5.24,-13.273036465507388,0.00017241379310344826
236,1fh8,Ki,130.0,6.89,-23.061976740926454,0.007692307692307693
237,1fh9,Ki,370.0,6.43,-20.366160144911905,0.002702702702702703
238,1fhd,Ki,150.0,6.82,-22.6931572125776,0.006666666666666667
239,1fiv,Ki,260.0,6.59,-21.275500786582086,0.0038461538461538464
240,1fjs,Ki,0.11,9.96,-41.29616590622403,9.090909090909092
243,1fkg,Ki,10.0,8.0,-29.672723317886373,0.1
244,1fkh,Ki,7.0,8.15,-30.59199591789742,0.14285714285714285
245,1fki,Ki,100.0,7.0,-23.738178654309095,0.01
246,1fkn,Ki,1.6,8.8,-34.39590882766344,0.625
247,1fkw,Ki,9000.0,5.05,-12.140639198580091,0.00011111111111111112
250,1fm9,Ki,1.0,9.0,-35.60726798146364,1.0
252,1fpc,Ki,100.0,7.0,-23.738178654309095,0.01
253,1fq5,Ki,4.0,8.4,-32.0343160727749,0.25
254,1ft7,Ki,6600.0,5.18,-12.940013901494709,0.00015151515151515152
256,1fv0,Ki,1180.0,5.93,-17.377047007866032,0.000847457627118644
263,1g2k,Ki,11.0,7.96,-29.42707657906949,0.09090909090909091
264,1g2l,Ki,57.0,7.24,-25.186950226822944,0.017543859649122806
265,1g2o,Ki,57.0,10.55,-25.186950226822944,0.017543859649122806
266,1g30,Ki,140.0,6.85,-22.87097529997578,0.007142857142857143
267,1g32,Ki,780.0,6.11,-18.444003390506218,0.001282051282051282
268,1g35,Ki,7.3,8.14,-30.483839908991527,0.136986301369863
269,1g36,Ki,67.0,7.17,-24.77034550580253,0.014925373134328358
270,1g3d,Ki,2800.0,5.55,-15.149954682054135,0.00035714285714285714
271,1g3e,Ki,4200.0,5.38,-14.104933240322639,0.0002380952380952381
280,1g7f,Ki,3400.0,5.47,-14.649548619794878,0.0002941176470588235
281,1g7g,Ki,250.0,6.6,-21.37658589942056,0.004
285,1g98,Ki,2000.0,5.7,-16.01715803638745,0.0005
287,1gai,Ki,10.0,8.0,-29.672723317886373,0.1
288,1gar,Ki,10.0,10.0,-29.672723317886373,0.1
289,1gfy,Ki,8320.0,5.08,-12.343121014860236,0.0001201923076923077
290,1ghv,Ki,45000.0,4.35,-7.992570489347186,2.2222222222222223e-05
291,1ghw,Ki,63000.0,4.2,-7.125367135013868,1.5873015873015872e-05
292,1ghy,Ki,8.0,8.1,-30.247840118430535,0.125
293,1ghz,Ki,16000.0,4.8,-10.657730173354345,6.25e-05
294,1gi1,Ki,3400.0,5.47,-14.649548619794878,0.0002941176470588235
295,1gi4,Ki,65.0,7.19,-24.848452695270826,0.015384615384615385
296,1gi7,Ki,31000.0,4.51,-8.953081409124076,3.2258064516129034e-05
297,1gj6,Ki,100.0,7.0,-23.738178654309095,0.01
298,1gjc,Ki,450.0,6.35,-19.861659816501735,0.0022222222222222222
299,1gnm,Ki,560.0,6.25,-19.29802339128704,0.0017857142857142857
300,1gnn,Ki,2100.0,5.68,-15.89140919466701,0.0004761904761904762
301,1gno,Ki,20.0,7.7,-27.886247363542,0.05
302,1gpk,Ki,4300.0,5.37,-14.044287148127449,0.00023255813953488373
303,1gpn,Ki,334.0,6.48,-20.629981854625075,0.0029940119760479044
304,1grp,Ki,334.0,3.72,-20.629981854625075,0.0029940119760479044
305,1gvw,Ki,110.0,6.96,-23.49253191549222,0.00909090909090909
306,1gvx,Ki,60.0,7.22,-25.054749967466137,0.016666666666666666
309,1gyx,Ki,430.0,2.48,-19.978831811704723,0.002325581395348837
310,1gyy,Ki,230000.0,3.64,-3.787854664671713,4.347826086956521e-06
312,1h1s,Ki,6.0,8.22,-30.98929463104341,0.16666666666666666
313,1h22,Ki,0.8,9.1,-36.18238478200781,1.25
314,1h23,Ki,4.5,8.35,-31.730749143656286,0.2222222222222222
315,1h2k,Ki,4.5,2.92,-31.730749143656286,0.2222222222222222
317,1h46,Ki,270000.0,3.57,-3.374597138926951,3.7037037037037037e-06
318,1h4w,Ki,22000.0,4.66,-9.836966633993299,4.545454545454545e-05
319,1h5v,Ki,117000.0,3.93,-5.5298926216201725,8.547008547008548e-06
321,1hbv,Ki,430.0,6.37,-19.978831811704723,0.002325581395348837
322,1hdq,Ki,1500.0,5.82,-16.758612549000325,0.0006666666666666666
323,1hee,Ki,4600.0,5.34,-13.87046803748189,0.0002173913043478261
324,1hfs,Ki,2.0,8.7,-33.82079202711927,0.5
325,1hi3,Ki,64000.0,4.19,-7.084778264665605,1.5625e-05
326,1hi4,Ki,32000.0,4.49,-8.871254219009973,3.125e-05
327,1hi5,Ki,92000.0,4.04,-6.149447419560248,1.0869565217391305e-05
328,1hih,Ki,9.0,8.05,-29.94427318931191,0.1111111111111111
329,1hii,Ki,53.0,7.28,-25.374475820989222,0.018867924528301886
331,1hlk,Ki,10000.0,5.0,-11.869089327154546,0.0001
336,1hos,Ki,2.8,8.55,-32.95358867278596,0.35714285714285715
337,1hp5,Ki,280.0,6.55,-21.084499345631407,0.0035714285714285713
338,6s5k,Ki,47.9,7.32,-25.635241827309866,0.020876826722338204
339,1hpo,Ki,0.6,9.22,-36.92383929462068,1.6666666666666667
340,1hps,Ki,0.6,9.22,-36.92383929462068,1.6666666666666667
341,1hpv,Ki,0.6,9.22,-36.92383929462068,1.6666666666666667
342,1hpx,Ki,0.6,11.26,-36.92383929462068,1.6666666666666667
343,1hsh,Ki,0.38,9.42,-38.10106099570899,2.6315789473684212
345,1hvh,Ki,11.0,7.96,-29.42707657906949,0.09090909090909091
346,1hvi,Ki,11.0,10.92,-29.42707657906949,0.09090909090909091
347,1hvj,Ki,11.0,11.4,-29.42707657906949,0.09090909090909091
348,1hvk,Ki,11.0,10.96,-29.42707657906949,0.09090909090909091
349,1hvl,Ki,11.0,9.95,-29.42707657906949,0.09090909090909091
350,1hvr,Ki,0.31,9.51,-38.625804727010454,3.2258064516129035
351,1hvs,Ki,0.31,10.3,-38.625804727010454,3.2258064516129035
352,1hwr,Ki,4.7,8.33,-31.618673225249516,0.2127659574468085
353,1hxb,Ki,0.12,9.92,-41.07190800385359,8.333333333333334
354,1hxw,Ki,0.12,10.82,-41.07190800385359,8.333333333333334
355,1hyo,Ki,84800.0,4.07,-6.3594826764571915,1.1792452830188679e-05
357,1i2s,Ki,490000.0,3.31,-1.8385452000221052,2.040816326530612e-06
358,1i37,Ki,0.27,9.57,-38.981865120390594,3.7037037037037033
359,1i5r,Ki,3.0,8.52,-32.775770585387775,0.3333333333333333
366,1igb,Ki,400.0,6.4,-20.165226745620355,0.0025
369,1iih,Ki,240.0,2.89,-21.481798058777397,0.004166666666666667
370,1iiq,Ki,33.0,7.48,-26.595579182993625,0.030303030303030304
371,1ik4,Ki,39.0,7.41,-26.165024008427864,0.02564102564102564
373,1ivp,Ki,30.0,7.52,-26.841225921810505,0.03333333333333333
374,1iy7,Ki,640.0,6.19,-18.953867591820153,0.0015625
375,1izh,Ki,20.0,7.7,-27.886247363542,0.05
376,1izi,Ki,260.0,6.59,-21.275500786582086,0.0038461538461538464
377,1j01,Ki,340.0,6.47,-20.58409328337215,0.0029411764705882353
378,1j14,Ki,32200.000000000004,4.49,-8.85519597391567,3.105590062111801e-05
379,1j16,Ki,143000.0,3.84,-5.012696011377752,6.993006993006993e-06
380,1j17,Ki,6050.0,5.22,-13.16427180386516,0.00016528925619834712
381,1j36,Ki,18.0,7.74,-28.157797234967543,0.05555555555555555
382,1j37,Ki,1.1,8.96,-35.36162124264677,0.9090909090909091
383,1j4r,Ki,19.0,7.72,-28.018447622898808,0.05263157894736842
384,1jak,Ki,2700.0,5.57,-15.243686466081497,0.00037037037037037035
385,1jao,Ki,1200.0,5.92,-17.333729349544495,0.0008333333333333334
386,1jaq,Ki,33000.0,4.48,-8.791945192261803,3.0303030303030302e-05
387,1jcx,Ki,7000.0,5.15,-12.788361927165603,0.00014285714285714287
395,1jn4,Ki,11300.0,4.95,-11.55409293362903,8.849557522123894e-05
397,1jq8,Ki,1010.0,6.0,-17.777988605010716,0.0009900990099009901
398,1jqy,Ki,12000.0,4.92,-11.399184685967217,8.333333333333333e-05
399,1jsv,Ki,2000.0,5.7,-16.01715803638745,0.0005
400,1jvu,Ki,7000.0,5.15,-12.788361927165603,0.00014285714285714287
402,1jys,Ki,300000.0,3.52,-3.1030472675014082,3.3333333333333333e-06
403,1jzs,Ki,250.0,6.6,-21.37658589942056,0.004
409,1k1o,Ki,675.0,6.17,-18.81663837477024,0.0014814814814814814
410,1k1y,Ki,675.0,3.22,-18.81663837477024,0.0014814814814814814
411,1k21,Ki,4.2,8.38,-31.908567231054466,0.23809523809523808
412,1k22,Ki,4.0,8.4,-32.0343160727749,0.25
413,1k27,Ki,1.0,9.0,-35.60726798146364,1.0
414,1k4g,Ki,1400.0,5.85,-16.936430636398505,0.0007142857142857143
415,1k4h,Ki,7700.0,5.11,-12.542715188348721,0.00012987012987012987
420,1k9s,Ki,300.0,6.52,-20.906681258233228,0.0033333333333333335
421,1kav,Ki,1500.0,5.82,-16.758612549000325,0.0006666666666666666
422,1kc7,Ki,3000.0,5.52,-14.972136594655955,0.0003333333333333333
426,1km3,Ki,12400.0,4.91,-11.31467416401261,8.064516129032258e-05
428,1koj,Ki,200.0,6.7,-21.951702699964727,0.005
429,1kpm,Ki,1590.0,5.8,-16.608433761336077,0.0006289308176100629
430,1ksn,Ki,0.4,9.4,-37.968860736352184,2.5
431,1kug,Ki,0.4,3.8,-37.968860736352184,2.5
432,1kui,Ki,0.4,3.77,-37.968860736352184,2.5
433,1kuk,Ki,0.4,3.91,-37.968860736352184,2.5
435,1kv5,Ki,60000.0,4.22,-7.2511159767343125,1.6666666666666667e-05
437,1kzk,Ki,1200.0,10.39,-17.333729349544495,0.0008333333333333334
440,1l8g,Ki,600.0,6.22,-19.120205303888863,0.0016666666666666668
444,1lan,Ki,60.0,7.22,-25.054749967466137,0.016666666666666666
447,1lcp,Ki,230.0,6.64,-21.591488655403538,0.004347826086956522
448,1lee,Ki,18.0,7.74,-28.157797234967543,0.05555555555555555
449,1lf2,Ki,30.0,7.52,-26.841225921810505,0.03333333333333333
460,1loq,Ki,2.0,3.7,-33.82079202711927,0.5
461,1lpg,Ki,82.0,7.09,-24.249654196719597,0.012195121951219513
462,1lpk,Ki,28.0,7.55,-27.019044009208685,0.03571428571428571
463,1lpz,Ki,25.0,7.6,-27.311130562997835,0.04
468,1lyb,Ki,4800.0,11.42,-13.760777440855753,0.00020833333333333335
469,1lyx,Ki,4800.0,4.54,-13.760777440855753,0.00020833333333333335
470,1lzq,Ki,4.1,8.39,-31.970674814641235,0.24390243902439027
471,1m0b,Ki,1.53,8.82,-34.51120843629661,0.6535947712418301
472,1m0n,Ki,1.53,2.22,-34.51120843629661,0.6535947712418301
473,1m0o,Ki,1.53,2.31,-34.51120843629661,0.6535947712418301
474,1m0q,Ki,1.53,3.89,-34.51120843629661,0.6535947712418301
475,1m1b,Ki,22000.0,4.66,-9.836966633993299,4.545454545454545e-05
476,1m2p,Ki,780.0,6.11,-18.444003390506218,0.001282051282051282
477,1m2q,Ki,800.0,6.1,-18.378750791275987,0.00125
478,1m2r,Ki,350.0,6.46,-20.50938254508724,0.002857142857142857
479,1m2x,Ki,70000.0,4.15,-6.853817263588327,1.4285714285714285e-05
481,1m4h,Ki,0.3,9.52,-38.71031524896505,3.3333333333333335
488,1mes,Ki,20.0,7.7,-27.886247363542,0.05
489,1met,Ki,0.4,9.4,-37.968860736352184,2.5
492,1mfi,Ki,2600.0,5.59,-15.34095612300481,0.0003846153846153846
495,1mmq,Ki,30.0,7.52,-26.841225921810505,0.03333333333333333
496,1mmr,Ki,4000.0,5.4,-14.230682082043081,0.00025
497,1moq,Ki,4000.0,3.46,-14.230682082043081,0.00025
498,1mq5,Ki,1.0,9.0,-35.60726798146364,1.0
499,1mq6,Ki,1.0,11.15,-35.60726798146364,1.0
500,1mrn,Ki,30000.0,4.52,-9.037591931078683,3.3333333333333335e-05
501,1mrs,Ki,110000.0,3.96,-5.688897924760394,9.090909090909091e-06
506,1mtr,Ki,4.0,8.4,-32.0343160727749,0.25
507,1mu6,Ki,4.2,8.38,-31.908567231054466,0.23809523809523808
508,1mu8,Ki,1.0,9.0,-35.60726798146364,1.0
509,1mue,Ki,2.3,8.64,-33.460577982558085,0.4347826086956522
510,1my4,Ki,105.0,6.98,-23.61242981258865,0.009523809523809525
512,1n1m,Ki,2000.0,5.7,-16.01715803638745,0.0005
513,1n3i,Ki,1.3,8.89,-34.931066068080995,0.7692307692307692
514,1n46,Ki,0.03,10.52,-44.64485991254233,33.333333333333336
515,1n4h,Ki,280.0,6.55,-21.084499345631407,0.0035714285714285713
517,1n51,Ki,14000.0,4.85,-11.001885972821231,7.142857142857143e-05
518,1n5r,Ki,2200.0,5.66,-15.771511297570573,0.00045454545454545455
519,1nc1,Ki,750.0,6.12,-18.545088503344694,0.0013333333333333333
520,1nc3,Ki,10000.0,5.0,-11.869089327154546,0.0001
521,1ndv,Ki,1200.0,5.92,-17.333729349544495,0.0008333333333333334
522,1ndw,Ki,5900.0,5.23,-13.228978298633129,0.00016949152542372882
523,1ndy,Ki,680.0,6.17,-18.797617329027783,0.0014705882352941176
524,1ndz,Ki,7.7,8.11,-30.346349179080544,0.12987012987012986
526,1nfu,Ki,18.0,7.74,-28.157797234967543,0.05555555555555555
527,1nfw,Ki,1.1,8.96,-35.36162124264677,0.9090909090909091
528,1nfx,Ki,3.0,8.52,-32.775770585387775,0.3333333333333333
529,1nfy,Ki,1.3,8.89,-34.931066068080995,0.7692307692307692
530,1nh0,Ki,0.18,9.74,-40.02688656212209,5.555555555555555
531,1nhu,Ki,2200.0,5.66,-15.771511297570573,0.00045454545454545455
532,1nhz,Ki,840.0,6.08,-18.253001949555546,0.0011904761904761906
537,1njs,Ki,15.0,7.82,-28.627701876154877,0.06666666666666667
539,1nl9,Ki,1100.0,5.96,-17.557987251914945,0.0009090909090909091
541,1nm6,Ki,0.09,10.05,-41.813362516466455,11.11111111111111
542,1nny,Ki,22.0,7.66,-27.64060062472512,0.045454545454545456
543,1no6,Ki,39000.0,4.41,-8.361390017696039,2.564102564102564e-05
544,1np0,Ki,270000.0,3.57,-3.374597138926951,3.7037037037037037e-06
545,1nq7,Ki,160.0,6.8,-22.526819500508893,0.00625
546,1nt1,Ki,1.3,8.89,-34.931066068080995,0.7692307692307692
547,1nvq,Ki,5.6,8.25,-31.16711271844159,0.17857142857142858
548,1nvr,Ki,7.8,8.11,-30.313092717660766,0.12820512820512822
549,1nvs,Ki,15.0,7.82,-28.627701876154877,0.06666666666666667
553,1nwl,Ki,8100.0,2.39,-12.412189070005631,0.0001234567901234568
554,1nz7,Ki,76.0,7.12,-24.445495714210068,0.013157894736842105
555,1o0f,Ki,5000.0,5.3,-13.655565281498918,0.0002
556,1o0h,Ki,1200.0,5.92,-17.333729349544495,0.0008333333333333334
557,1o0m,Ki,7100.0,5.15,-12.751803300015432,0.00014084507042253522
558,1o0n,Ki,82000.0,4.09,-6.446020205987771,1.2195121951219513e-05
559,1o1s,Ki,49.0,7.31,-25.5767238543312,0.02040816326530612
560,1o2h,Ki,68.0,7.17,-24.732161992605057,0.014705882352941176
561,1o2j,Ki,120.0,6.92,-23.268274013121765,0.008333333333333333
562,1o2n,Ki,810.0,6.09,-18.34673373358291,0.0012345679012345679
563,1o2o,Ki,440.0,6.36,-19.91958000680348,0.0022727272727272726
564,1o2q,Ki,21.0,7.68,-27.760498521821557,0.047619047619047616
565,1o2r,Ki,6100.0,5.21,-13.143059009220654,0.0001639344262295082
566,1o2w,Ki,1400.0,5.85,-16.936430636398505,0.0007142857142857143
567,1o2z,Ki,780.0,6.11,-18.444003390506218,0.001282051282051282
568,1o30,Ki,170.0,6.77,-22.37056923771652,0.0058823529411764705
569,1o33,Ki,1800.0,5.74,-16.288707907812995,0.0005555555555555556
570,1o35,Ki,10000.0,5.0,-11.869089327154546,0.0001
571,1o36,Ki,1100.0,5.96,-17.557987251914945,0.0009090909090909091
572,1o38,Ki,150.0,6.82,-22.6931572125776,0.006666666666666667
573,1o3d,Ki,74.0,7.13,-24.514228854144807,0.013513513513513514
574,1o3f,Ki,11.0,7.96,-29.42707657906949,0.09090909090909091
575,1o3i,Ki,50.0,7.3,-25.52465460865347,0.02
576,1o3j,Ki,170.0,6.77,-22.37056923771652,0.0058823529411764705
577,1o3l,Ki,290.0,6.54,-20.99405708342903,0.0034482758620689655
578,1o5a,Ki,380.0,6.42,-20.297427004977166,0.002631578947368421
579,1o5c,Ki,6000.0,5.22,-13.185660640311587,0.00016666666666666666
580,1o5e,Ki,1800.0,5.74,-16.288707907812995,0.0005555555555555556
581,1o5g,Ki,11000.0,4.96,-11.623442588337667,9.09090909090909e-05
582,1o5r,Ki,7.5,8.12,-30.414177830499245,0.13333333333333333
584,1o86,Ki,0.27,9.57,-38.981865120390594,3.7037037037037033
588,1ocq,Ki,6500.0,5.19,-12.979363368116276,0.00015384615384615385
589,1od8,Ki,8000.0,5.1,-12.444206127698715,0.000125
594,1ogg,Ki,6400.0,5.19,-13.01932292824288,0.00015625
597,1ohr,Ki,2.0,8.7,-33.82079202711927,0.5
603,1om1,Ki,170.0,6.77,-22.37056923771652,0.0058823529411764705
604,1ony,Ki,170.0,6.77,-22.37056923771652,0.0058823529411764705
