PDB code, ENV_HBA_OCC_SUM, ENV_HBA_OCC_MAX, ENV_HBD_OCC_SUM, ENV_HBD_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_SCORE_SUM, HBD_HBA_SCORE_MAX, HBA_HBD_SCORE_SUM, HBA_HBD_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
6g37,5.46371749447588,5.44852848079206,0.523470423866907,0.523470412738778,0,0,9.88382260906287E-11,9.88301244828935E-11,11.4776295986863,1.15836085195935,0.000286389448836,0.0002837618648413,3.7163253995283,2.97898254643575,0.999627701771711,0.999627699547056,0,0,-0.408016723446448,-0.0889374226334996,-125.700027941792,55.7308109594062
5g5z,13.0878746303466,10.6097762646065,0.976870141256786,0.936379429043773,0,0,0,0,0,0,0,0,11.4119726068493,7.67169010087585,3.21946810231035,3.12676923547958,0,0,0.94164052757404,0.0739735852297944,-168.618513282296,82.5801025144071
4kcx,2.29777208111203,2.29776643322148,8.38236112694524E-08,8.38115079149955E-08,0,0,4.03695436244467E-11,4.03695436244467E-11,17.67345329318,3.40537597953776,1.38623242930349E-11,1.38591659329907E-11,4.0306787837259E-06,4.03063630896244E-06,0.313989807881454,0.313989649690699,0,0,-0.0821016443313018,-0.0199780270301773,-146.218531703654,67.5540422320249
1fkh,9.15119996106665,9.08706148277913,0.935404978809844,0.935399053599043,0,0,4.23650590183042E-09,4.23650590183042E-09,20.2849790619958,3.69865542688634,2.40651454628347E-06,2.40643209197552E-06,0,0,0.604393109400219,0.604393108874187,0,0,0.065221641628887,-0.0332357981690562,-183.982338606228,88.1375193042526
3gvb,10.8238925673883,6.73632873357417,1.53849022230034,1.42788236016127,0,0,0.0061318656063189,0.0061318656017586,3.57527213307011,0.751911588132843,0.267032657239495,0.267032657183962,0.135937049826449,0.0987994655767247,2.83836976165972,2.54414584448039,0,0,-0.617491387222577,-0.161815183364648,-119.735093063713,64.8848783786917
4xk9,13.2536432177031,12.0629743960558,0.129527831308074,0.129527817136856,1.8900851508977,0.835772704962144,0,0,24.4467417451796,3.89427303596465,0,0,3.68861934425667,2.95587238083081,0.9332108915472,0.933210891527588,0,0,-0.736723819971023,-0.0407177360663733,-284.591486027591,131.541139267852
1k4h,6.61075704283221,5.07672058533755,0.467393170809089,0.467200528058568,0.0003191331061815,0.0003191076938947,0,0,10.4363482493735,1.75511568589858,0.999992667729056,0.999992667721789,3.73521346267961,2.50020569265623,1.66870190350392,0.956651114887555,0,0,0.405268829791504,-0.0871013731792863,-124.497855930136,52.2696205366107
3d52,14.8004455858707,10.1212517118784,1.21353808385175,1.21353802550633,0,0,0,0,6.56965021045067,1.95550493768465,0.988602240061326,0.988602239128313,8.99112411239852,4.97422713117224,0.0201912138674091,0.0201911299866668,5.15561037272372E-05,5.14523088807745E-05,-0.131253609989265,-0.462761200698578,-138.943847594984,88.7938192436378
3bra,3.21612305753447,3.1967152115326,1.62926343911927E-06,1.62921654240317E-06,7.69907824726675E-10,4.64142702826392E-10,0,0,6.03799426765336,1.12689638863976,0.022961343926131,0.0196045155550374,2.00887780229728,1.99614726040639,1.59426992111856E-15,1.22821612239499E-15,0,0,0.163467300723565,-0.135792731672687,-50.4031303237308,19.6603772612603
1qbr,18.7467743079464,17.2250712196939,0.887856147609718,0.887740000867191,0,0,0.999996106623273,0.999996106623273,30.6450817649559,6.0885137557072,7.75982703290566E-07,7.75982703290566E-07,4.85255116508823,3.61087246404744,3.91601704850347,3.00901316416542,0,0,-0.239571659824382,-0.117546318453934,-336.517231874742,163.550367952975
5j82,6.79652519225032,6.35896575076025,0.0361889601827494,0.0361889601455132,0,0,1.00000000000062,1.00000000000062,21.001231249479,3.52160401553491,1.40112596939707E-07,1.40112482594418E-07,1.65327552401698,1.36868023056944,0.639200914108545,0.639200690844154,0,0,0.350309397736378,-0.0314106742805328,-187.315238729294,90.5037120636671
6rfw,6.2316263073675,6.15209996084615,0.0337381389496875,0.033719255155808,0,0,6.29165774658557E-13,3.95928862591668E-13,24.3080960455719,3.6305267062011,1.19128122484061,1.15954774462512,9.32872226357476E-06,9.32363169069867E-06,1.21776300217757,1.21774784865524,0,0,-0.365452992122066,-0.0528761644233389,-178.021736167287,78.2309680012568
5llg,4.88981837610853,3.56691525873148,0.0471363251002977,0.0471053957827935,0,0,0.815965045736423,0.815965045735637,13.3861978670101,2.3736285337259,6.19113265996702E-05,4.86194068312652E-05,3.99823331657862,0.999999999999998,0.715927335069493,0.715927334494939,0,0,0.288919290862119,0.422739277010655,-110.632239352732,54.1977395752872
4j93,10.0354948143119,7.82614119595951,0.0054735521731309,0.0054733980042794,0,0,1.00059111747828,1.00059111747828,12.7064775287507,2.12004017958163,8.99674594702392E-09,8.99674594702392E-09,2.93278269052357,1.9840597239762,9.91518794198703E-06,9.91451484719271E-06,0,0,0.102007020389598,-0.0665913810742719,-124.182930790687,57.6654792961864
4q1y,17.5090898539027,15.0427944651743,1.07294220648129,1.07280032758599,0,0,1.87375376651007E-14,1.87375376651007E-14,21.2320936033998,3.96406517455868,3.78548704390258E-16,3.78548704390258E-16,2.90989816903029,2.32718900338466,1.77461616478896,1.75396362087006,0,0,-0.254184276427142,-0.0917043732080777,-255.171702715598,109.349901715102
5w2s,11.2613881241385,11.1483749034125,0.0018776806773943,0.0018776707705786,0,0,0,0,8.30216312337966,1.36856844588824,0,0,0.863246613995121,0.863245666248972,6.31911719907252E-05,6.31911316006307E-05,0,0,-0.293927284863049,-0.0780045702597796,-149.966607689481,70.2981879114068
4rra,3.72245884220577,3.20097276960821,0.456912424143485,0.455944141245327,0.188146737681409,0.127698587524392,4.11254850604209E-13,3.55502184120525E-13,6.48487152553604,0.83299201322755,0.0006026604815732,0.0006026565170463,5.61592593465051,3.99967610108014,3.12064561105146,3.10797517609732,0,0,1.63785533831664,0.0438619794216419,-174.993927231181,75.8241485951775
5fs5,4.80331232847215,4.08483403500983,0.983640662625594,0.956588627165532,0,0,0,0,5.51747856291957,1.51577114268987,0,0,3.97811214607733,3.4559314784487,4.22214739563386,3.38806398417523,0,0,0.151942753416756,-0.10503732283513,-116.523486212733,57.4174564096278
4oma,17.4316212971442,8.93681817036452,2.03398878424567,1.77823456434155,0,0,5.78081666624069E-05,5.78081666624069E-05,6.03802621001109,0.913709956820118,0.992520625400709,0.992520617704314,0.0209220422430983,0.0209219943675589,3.70572743218773,3.1147395433717,0,0,-2.60925107173509,-0.612588927918286,-189.56788856558,106.063882161053
6d2o,3.72928589798301,2.43985063154178,1.00787724625144,1.00731167295794,0,0,0,0,0.286464949595961,0.0720084172208066,0,0,0,0,4.52502342898052E-07,4.51325158328725E-07,0,0,0.0538102171333444,0.228184322255059,-64.5539279201693,52.9968710325022
3iww,26.9806258364067,14.8021622371816,2.62236201520666,1.58723985153116,0,0,5.43322338822501E-13,5.43322338822501E-13,15.0047469403964,2.24391357494617,4.92756083587922E-08,4.25732801461511E-08,2.99977092302412,2.06222378794958,5.4636246903859,4.19126367880269,1.4197669091244,0.997557079262632,-3.19948194783632,-1.12985872885555,-228.501250013919,123.164588276486
3mzc,4.51855756985591,3.34059954921198,0.0247495729681513,0.0244477738463533,0,0,0.0958804650975262,0.0958804650922136,10.3726111564153,2.07354612049405,0.0001057534996242,0.0001057121107835,4.01348738328993,1.00000144570601,0.646710013044128,0.646710012832743,0,0,1.48493827066599,2.4506132624672,-112.916698245186,55.0199764398891
4n9a,3.54082006363696,3.33884103057814,3.53845709257321E-09,3.10964690659851E-09,0,0,0,0,7.18002687484461,1.38386537886178,0,0,0,0,3.01391222112493E-07,3.00218687933767E-07,2.51043100175552,0.990392467905128,-0.315712733561311,-0.0518216582347383,-89.6761910528214,44.660362023313
6ets,5.52258484173544,4.49748366292642,1.82939947111769E-05,1.829370828718E-05,0.236543182119815,0.236541404312728,0.999993050295605,0.999993021513893,0,0,2.98406339040499,0.996997185375905,2.62310798389482,1.99266543498352,1.67483063835314E-08,1.46368956236828E-08,0,0,1.29972022607463,0.162728842727597,-65.706752480588,35.526428728603
2y80,19.5870167134566,15.7155219704706,0.109945233820915,0.109940938148735,1.30962963421688,0.651560068205897,1.29294307110598E-11,1.28142220788891E-11,16.0754360020853,2.52722262118705,1.01556241544563,1.00005914187056,0.983689769128476,0.983672512837215,0.862115662073569,0.862115653183071,3.03649594240934,0.999987435018333,0.319085000761222,-0.0756208436663833,-221.880986420088,112.23787139883
3l59,4.45480188239787,3.7754080928497,8.17920581709589E-06,8.17841785383367E-06,0.163489471968294,0.163489471967511,0,0,10.8365992081763,2.01948627070042,1.17530164945399,0.999999999999998,2.99001662685577,1.37890894761772,0.0002996858985402,0.000299684635567,0.0338721059538459,0.0338719780381799,-1.0918485675039,-0.258756305391438,-81.9243420673607,36.1619927918043
6ggb,12.9536072865026,10.4082150823168,0.999338694207489,0.999338414038219,1.26534859137115E-06,6.96332211741321E-07,0,0,13.8224770952156,2.26808455002174,2.64118115357986E-05,2.29549414520326E-05,0.98959122221491,0.989591193007846,9.85882752206926E-12,5.63596833930479E-12,0,0,-0.31066688618824,-0.10285834846585,-193.138361720558,103.361795780631
2vsl,19.299440147959,13.730221606612,0.25472272882917,0.254716691722228,0.836226137231969,0.478973709097973,1.00000007982083,0.99999999999235,10.7360726112416,2.5729135624496,5.00405927552692E-09,3.89851075304242E-09,3.18504275290773,2.36274786847906,0.943509660407618,0.943509660020332,0,0,-1.09552608706464,-0.366734801140106,-187.969709457653,99.367562985497
4nvp,8.79276983994521,8.72761903003709,2.26569320905823,2.21564053964101,0,0,9.65858558050166E-12,9.65858558050166E-12,9.49502042421434,1.38174622828003,1.96528582602969E-09,1.96528385486403E-09,3.33700210637873,1.86424268955177,3.74975200230327,2.42059016590416,0,0,-0.494924370614097,-0.306282394832133,-188.982081871758,99.5796561765463
5wxh,15.7790600127579,14.9213499275755,0.0096270939634063,0.0096270939088807,3.5795143747512,1.1507209161565,0,0,9.00057298277914,1.55855337600661,0,0,9.91084735418726,6.99203026366979,1.70170526136308,1.70170526136084,0,0,-1.75228933098898,-0.555147849815742,-207.801739015996,98.5960767070787
3zi0,8.04648478185466,6.05297130743209,1.31456238097225,0.72210331605346,0,0,3.45514797852749E-05,3.45514787922056E-05,1.99394291508621,1.02186249772688,4.78088388227083E-07,4.78088388227083E-07,1.66469643859714,0.998380424575384,2.97667981155426,2.43645759345917,0.0091578190201282,0.0059973398489356,-0.757043972476207,-0.474527706144234,-106.219924148998,54.4150018542642
5fe7,3.94199542691155,3.39983434934401,0.963225594802114,0.963225594717672,0,0,6.37505285555183E-13,6.37505285555183E-13,4.27268453316619,0.434605659857447,0.395626795018745,0.336598468271572,0.571889693019796,0.566526774947914,1.69480727501885,1.69480722352612,0,0,-0.168231853147532,-0.0168954251102987,-108.569919161469,53.8862466865527
2ewb,6.43336169215738,5.69959446929146,9.93953272527716E-05,9.91241267786419E-05,0,0,3.39384087304351E-15,3.39384087304351E-15,6.17501307017445,2.1754512276592,0,0,0.0358428289941333,0.0316454266285474,1.05255113075257,0.969206937330238,0,0,0.0054990850218975,0.305970479700913,-118.635895409866,65.4422803872913
1n3i,9.54617439574486,7.27384080918098,0.950779935205336,0.845147788548447,0.116332846679965,0.100211743620615,1.97301931775212E-10,1.97301931775212E-10,1.20087590139303,0.157372963499668,0.0198165214119367,0.0198165204867897,5.44133370380103,4.03973961131592,1.77275676472864,1.72162530422432,0,0,1.15278866968135,0.0696650437730134,-163.860048344303,81.6558659100689
3jdw,8.21300264716493,5.37038701261089,1.10729071321705,0.632192701901433,0.147387384253723,0.147380738681694,0,0,1.3846711157656,0.481978836999757,0,0,2.99040578640021,1.99967980330071,1.19420096192585,0.868871941856917,0,0,0.404590771088082,-0.21086339860169,-76.9725621359646,47.8766069309748
2bfr,6.53590066862441,6.29735476921516,0.873519449169816,0.872380917119539,0.987436967395202,0.9874369673952,0,0,4.42919019235809,0.713451234228753,1.80220901608279,1.80220901608279,0.939038867550445,0.939035171999158,4.19057670746409,4.13948129537407,0,0,-2.40427147904583,-0.51114259678033,-166.74966284982,81.6267147047588
1nf8,4.91813398250283,3.95389257040633,1.15196446579952,0.670401474825183,0,0,0,0,6.06742767435571,0.564584657841179,0,0,0.0018076540136999,0.0018076519602191,3.90231258509379,3.16404464585774,0,0,-1.6956818548888,-0.544467944686593,-133.251410321827,66.7972521676204
4l4v,11.9790457617918,7.54852594492421,1.81037854829398,1.66567039681052,0,0,0,0,2.02569393267817,0.120664233217532,0,0,8.14501902956989,4.77917025503709,2.0794405410253,1.91444143750501,0,0,0.262083726681997,-0.129070740065806,-170.158143732176,87.8145388824062
1o2j,9.0858119702344,7.22540788145643,0.276280427029106,0.276272960805353,0.0305143878270296,0.0305143878269761,2.1768028191034E-09,2.17643011297339E-09,4.18534523779519,1.41446776942184,2.86371945485589E-06,2.86313354335451E-06,7.89982745982937,3.9977199779862,0.994870491295561,0.819642106668531,0,0,-0.0858567513195235,-0.0791421801419777,-137.678508409488,70.2096096176696
4kxb,17.2871121734803,8.61707464111667,0.0832175137539548,0.0832148798613921,0.429676316702128,0.426602546873423,0,0,10.3364390590469,1.71207767682241,0.999121798819153,0.999121519673522,9.58565307370678,2.99902327002158,0.301396352288952,0.206443415380247,0,0,-1.72646086728424,-0.813223705462511,-169.532595624488,87.1328716130551
2p3b,19.833295093318,17.3900820309657,1.21651458453974,1.21651457614832,0,0,2.79768187038952E-05,2.79768187038952E-05,24.8793683545689,5.56744053377221,0.999999999434266,0.999999999434266,8.95868832365686,7.16261437974323,3.92943685886912,3.92943550774933,0,0,-0.20845271006866,-0.31380634811156,-324.956048674699,156.336425808489
6o0k,7.77878901748026,6.78581836146385,0.0014772928036668,0.0014772724035911,0.748649642713446,0.748649642713268,0,0,30.543656679328,5.05878963658343,5.05471691328663,4.04726913623962,1.81677186636136,1.20706879141534,0.525306694764579,0.525305926837271,0.637056590818484,0.409852627026339,0.0488468515213952,-0.0969541220524182,-308.319368246571,140.296411602498
4ibi,5.45331462584467,4.84583082945329,0.383964785006068,0.383964760616249,0,0,1.00064101912935,1.00062718040718,22.2220495039774,4.2667460825431,0.136880143864569,0.136880143864569,7.33472276118815E-11,7.33056164993745E-11,0.782388760422489,0.780004643625738,0.0007429686878871,0.0006653946430169,-0.781466059504873,-0.223471449191448,-152.156458481493,71.2859208619688
1l83,1.146946717193,1.14688182139193,9.34678323367921E-10,9.34672991743185E-10,0,0,0,0,15.9410796259943,1.35720575106591,9.84897999729171E-05,8.54130391086861E-05,0,0,0,0,0,0,-0.047005115174311,-0.0059075703067608,-78.4272815495633,39.941366867049
2oc2,25.4506070557239,16.4373846735292,2.19039887964045,2.03061927008429,0,0,2.00000000024801,1.00000000016048,9.8428634122213,2.58318172661081,3.06295178845649,1.9999999946616,0.0002349500192675,0.0001956443235437,3.87000326374571,2.28311434571042,0,0,-3.44618612379024,-1.70612877193094,-283.937670318069,151.58790478377
2E+094,8.86194012705004,7.16550547125157,0.0028813131927529,0.0025849246871989,0,0,1.99999999675382,1.99999999675332,18.113255916538,2.78456924465041,3.00164410538216,1.99851850858341,0.980403122044071,0.980398169334052,2.39357688759961,2.2238582311868,0,0,-4.4421728338235,-1.6595827861314,-154.98791970929,71.1531962859244
6d1b,8.1213842148784,4.14148305010291,0.0016072885359307,0.0016072692759124,0,0,2.82108000006998E-07,2.82102745771539E-07,6.08813289306656,0.87810097874813,0.860588535483655,0.82753876289817,0,0,0.991408324529133,0.991408323016837,0,0,-5.10918268106105,-3.21425290472799,-96.129890456291,51.3234787331377
3uxk,3.92751111625302,3.01748069390988,2.51695912684678,1.9398882160272,0,0,1.00000908026555,0.999999999994657,13.242844172407,1.35309289054142,0.500504041531544,0.497649290316334,3.86782827664022,1.96523600572197,0.447610040142414,0.258645922630882,0,0,-0.937105029085461,-0.743431189873107,-87.2435484090692,45.4569327894976
5efc,8.52343206379957,6.3161507129331,0.297832491892979,0.281411288997157,0.0987555776075857,0.0683855251178675,6.89534658830561E-11,5.87729987314028E-11,4.1165486250217,0.422090539816691,1.4319214048471,0.974902398305237,1.85932834273522,1.68219585870249,1.85259338626088,1.83665220541308,0,0,-1.8465726155553,-0.401677469433124,-109.678072212593,56.7711242886269
3jvr,13.3907435937603,9.76054641402805,1.40354059904986E-08,1.40323662529538E-08,0.0586251721973985,0.0586251721973985,0,0,14.9788546345406,2.47732726993217,0.999997353123913,0.999997353123616,3.72764957643396,1.99590183797172,1.19877955497741E-15,1.1525931472776E-15,1.21825933293513,1.02190257385003,-0.810949096077053,-0.170773115058121,-135.877351817814,73.2111881449308
1oss,6.3028698577515,4.5049728848955,1.53705696949878E-09,1.49748250905663E-09,0,0,1.49264735473892E-11,1.46895839320608E-11,3.33272346637588,0.917448106826028,9.04881442929377E-09,7.78781083677891E-09,4.81916360881545,1.76529475903606,6.99352066682577E-08,6.38117906191335E-08,0,0,0.0421590136180069,-0.0415985024820203,-77.2231766281059,37.6602713790942
4cp5,11.3272874802018,8.95639280297523,2.59040819634434,2.09273600931576,0.383937787034944,0.383937101487069,3.27545861196038E-08,3.23224604700517E-08,5.47864549062343,1.18223983293352,1.99974216826322,1.99974205890323,2.5206704595239E-06,2.52054426249267E-06,5.86315005439948,5.12521363437851,0,0,-2.40855974305119,-0.649195919926083,-113.730567534518,55.0251943335727
5fh7,10.4229173920494,9.32654420268765,1.17969584492736,1.17969582115086,4.12098031322275E-05,4.12098024442469E-05,1.52828507673431E-14,1.52828507673431E-14,19.4762012807329,2.30597406329318,0.0003130774295803,0.0003092696636193,0.0001576860861408,0.0001546059267566,0.0264382127525954,0.0264380560999486,2.40214388080601,0.999565786706907,-0.0575576293602214,-0.0016482661763854,-147.10555617535,73.13001434599
2a5s,9.58737661511843,5.80414863333377,1.57197945110092,0.919729382087604,0.550139421123483,0.534088217993856,0,0,0.326500635744344,0.108405044814597,0,0,2.06271286437512,0.999981615991761,3.81923938244831,2.37741010947231,0,0,-0.768143635374719,-0.421916732335422,-88.5399187105699,51.2578614287848
6n0j,9.29847743432169,6.00805750561419,0.0002883448445025,0.0002875289729696,0,0,4.46893093234684E-05,2.7749031781676E-05,20.7785686114751,3.33544652817693,1.37847944767048,0.926667001977716,0.0002391522430799,0.0002391520318775,0.0106724724735727,0.009645780153936,0.221283525030412,0.17557709302503,0.408444145697243,-0.0463238586918927,-201.004107447778,95.4405621375634
3rlq,4.05087616105112,3.17541846031291,0.112045152316609,0.11204515174088,0.0002831671289354,0.0002831671289354,5.3338793670802E-15,5.3338793670802E-15,16.1359019961887,2.48726449404176,0.188378226329019,0.188378218729467,1.74168686563519,1.2773266810497,0.969600729657956,0.969600729651922,0.346634439212311,0.345232796366711,0.112366226067774,-0.14180019812298,-139.699883157031,67.9044153934613
3ozs,10.9471466399688,9.34900077899195,0.686273558794097,0.6862732387459,0.339128434263976,0.278023023493664,1.00935375126058,1.00935268688883,13.2046819324537,2.16236190926019,3.12415025861901,1.94868482416138,4.50183597987194,3.51345504099492,1.24639458548119,1.24639125390874,0,0,0.447363008054146,1.14671237389102,-226.337407461193,123.439035566214
5fsx,4.08468651110904,3.35795778746065,0.0022361864618488,0.0021991584646671,6.13330594628817E-05,6.13330594628817E-05,0,0,3.83296655667327,0.662281769798338,1.72040103994066,1.72040103994066,1.74546794685499,1.45505946316517,2.9195584440914,2.84697371540924,0,0,-1.47611210165531,-0.343289801772754,-167.185567430357,88.0220952088801
3ejp,14.2041577356789,10.4704006140259,0.0361237295828356,0.036123715209913,1.2486050504089,0.922689112758214,1.66623717843682E-15,1.66623717843682E-15,6.52484800082344,0.879298815617701,9.39141407029072E-10,5.05532121566249E-10,6.11066177323717,3.05913882552165,0.0426733843348129,0.0426721002176602,0,0,0.698152016019533,-0.680700776428969,-161.929962567414,93.3165790820394
1c5y,6.52477825607286,4.09411500643005,1.07714141427827E-07,1.07465969265431E-07,0,0,2.62514690303382E-08,2.62512933375808E-08,1.55422043426552,0.459983334411805,5.52528446794342E-07,5.45337618877907E-07,4.61683567982399,1.9429120149292,0.0001056340615352,7.32284065935387E-05,0,0,-0.2575571982123,-0.0791056611546062,-94.3854894811453,47.5897405607306
1dl7,1.71442215959845,1.61305285506958,0.0008792498301281,0.0008791651963909,2.97912641908408,0.999852709620116,1.00000000000001,1,6.28658016441991,0.939715021505577,0.365327909618691,0.362848678894385,0,0,1.00681612126968,0.99606474377047,0,0,-0.32842206714673,-0.143523295988254,-152.558617923308,95.3625584585328
1b40,28.9751525676445,18.8100978103651,1.21357240875827,0.637281088121657,0.273286260618268,0.19631201106433,1.5250899972208E-07,1.5250899972208E-07,13.9239542473283,2.37748576766584,1.00006713125883,1,9.47388745219688,4.94686812517148,1.9772925264387,1.80165651980811,0,0,-0.341232309805931,-0.580404452820718,-258.080794858715,128.122217484123
3uri,28.7529236794835,20.5120797707492,8.18740778741603E-05,8.16305208758682E-05,1.90789229471258E-07,1.80163222179268E-07,0,0,20.2766346497514,4.16022811387149,0.997616106539506,0.997585608878921,6.81470875504478,4.93448833765425,0.44657345926422,0.446518390910944,0,0,-2.03245132884339,-0.480375244463348,-283.912045869113,131.775048433354
1li3,2.77897908390523,2.77889418607783,2.04279756052307E-08,2.042796217596E-08,0,0,0,0,16.7008084749836,1.57111246841604,0.0003313380742116,0.0003312979611218,0.911016706824467,0.881223386844073,3.51053419981192E-12,3.49284804146815E-12,1.8727941623053,0.99939360236468,0.086189414329571,0.0080591295480294,-80.7138724486678,37.9373470829632
4m12,9.63473741593641,8.47204570437878,0.317562738592678,0.317559807974846,0,0,0,0,19.9147507072205,2.22094478985807,1.01242999431804,1.01233198625298,4.86083095273057,2.97604997462595,1.10565066057988,1.10564902203717,0,0,0.269477352327961,-0.095694560196246,-217.398931395369,110.181818345998
5byi,5.08324821913692,3.67644525363543,0.0425720594634002,0.042554092719838,0,0,0.259056277605296,0.259056277604513,14.001057188628,2.71068155894066,0.488743250865461,0.488739321758185,3.99809593037004,1.00000012848189,0.556567857743097,0.556567856771788,0,0,1.74203021482605,2.17974849466122,-117.320501447854,58.7045284799627
5fyx,3.88548831509368,3.88463202623381,1.89067769099782E-05,1.89067754468828E-05,0.301703568762477,0.237974218532512,0,0,17.702976394623,2.42498380273017,0.813255238412786,0.733000512843611,0.995417855393365,0.995402286396578,3.30746890579594E-09,3.30746644219204E-09,5.95726512790802E-05,5.95711017424678E-05,-0.172760005270693,-0.0263574948552529,-149.343354877605,77.8086957792328
4bup,17.4963299047085,9.67146152713758,2.28213261777659,2.26515400061626,1.0481834023414,0.907462626415897,4.42408967565369E-08,4.42408967565369E-08,8.11169352922392,0.94099363230834,2.16934820664192,1.93883879824314,7.96220782797537,4.07415768990714,2.0418899454387,2.04188912952714,0,0,0.275823313753803,-0.239599268499421,-210.084315235735,105.619457783993
3lvw,22.2482474440869,13.1946908321463,1.15660799302486,1.06868618589508,0.027926974096987,0.0279269429501406,0,0,4.84737470823149,0.70992283362704,0,0,3.62698603739722,2.21510100233917,3.36085164911965,3.15231350261434,0,0,-0.225557528679416,-0.458452899180211,-122.992021723793,60.6058902790587
